"V1","V2"
"6 AQVE",1
"6 AV",54
"6 AVE",2339
"6 AVENUE",123
"6 SUTPHIN BLVD",1
"6 W 137 ST",1
"60  E/O 7  VE",1
"60 AV",4
"60 AVE",162
"60 AVENUE",35
"60 FT EAST 35 ST",1
"60 FT T/E 35 ST",1
"60 LA",23
"60 LANE",23
"60 LN",43
"60 PL",41
"60 RD",55
"60 ST",624
"60 STREET",118
"60FT E OF S/E/C/O IN",1
"60FT FROM E 172 ST",1
"60TH AVE",24
"60TH LANE",4
"60TH ST",122
"60TH STREET",36
"60th Ave",1090
"60th Dr",200
"60th Ln",1238
"60th Pl",586
"60th Rd",208
"60th St",3070
"61",5
"61 AVE",80
"61 ST",884
"61 STREET",79
"61RD ST",3
"61ST ST",43
"61ST STREET",102
"61st St",4015
"62",3
"62 AVE",96
"62 AVENUE",12
"62 DR",263
"62 DR 12FT W/O",1
"62 DRIVE",98
"62 RD",117
"62 ST",331
"62 STREET",77
"62ND DR",3
"62ND DRIVE",2
"62ND RD",9
"62ND ST",71
"62ND STREET",85
"62TH",2
"62nd Ave",1531
"62nd Dr",1474
"62nd Rd",616
"62nd St",2801
"63 AVE",95
"63 AVENUE",22
"63 AVEUNE",1
"63 DR",132
"63 DRIVE",64
"63 RD",270
"63 ROAD",57
"63 ST",217
"63 STREET",70
"63RD",41
"63RD DRIVE",2
"63RD RD",9
"63RD STREET",59
"63rd Ave",1390
"63rd Dr",3941
"63rd Rd",4329
"63rd St",3418
"64 AVE",193
"64 AVENUE",13
"64 CIRCLE",9
"64 LA",4
"64 LN",19
"64 PL",47
"64 PLACE",13
"64 ROAD",15
"64 ST",289
"64 STREET",57
"64TH AVE",7
"64TH LA",1
"64TH LANE",1
"64TH PL",5
"64TH STREET",52
"64th Ave",3179
"64th Ln",180
"64th Pl",352
"64th Rd",2481
"64th St",3907
"65 AVE",201
"65 AVENUE",15
"65 DR",9
"65 LN",6
"65 PL",76
"65 PLACE",32
"65 RD",70
"65 ROAD",16
"65 ST",368
"65 STREET",136
"65 STREET  C/O",1
"65TH ROAD",1
"65TH ST",68
"65TH STREET",138
"65th Ave",2042
"65th Dr",32
"65th Pl",842
"65th Rd",905
"65th St",4666
"66 AVE",97
"66 AVENUE",20
"66 DR",18
"66 DRIVE",3
"66 PL",31
"66 PLACE",13
"66 RD",59
"66 ST",188
"66 STREET",47
"66TH ROAD",4
"66TH ST",26
"66TH STREET",57
"66th Ave",1284
"66th Pl",282
"66th Rd",1039
"66th St",3405
"67 AVE",215
"67 DR",66
"67 PL",25
"67 RD",150
"67 ROAD",29
"67 ST",223
"67 STREET",83
"67TH AVE",23
"67TH ST",31
"67TH STREET",60
"67th Ave",2158
"67th Dr",963
"67th Pl",375
"67th Rd",1202
"67th St",2997
"68 AV",9
"68 AVE",217
"68 DR",71
"68 PL",17
"68 RD",92
"68 ST",229
"68 ST.",1
"68 STREET",71
"68TH AVE",10
"68TH RD",3
"68TH STREET",50
"68th Ave",1893
"68th Dr",1066
"68th Pl",294
"68th Rd",1015
"68th St",2767
"69 AV",10
"69 AVE",193
"69 PL",73
"69 PLACE",24
"69 RD",44
"69 ST",225
"69 ST AND",2
"69 STREET",69
"69 STRET",1
"69 W/ 205",1
"69TH AVE",14
"69TH RD",4
"69TH ST",20
"69TH STREET",5
"69th Ave",2316
"69th Ln",448
"69th Pl",1245
"69th Rd",1288
"69th St",2913
"6RD AVE",4
"6TH",19
"6TH  17 ST",1
"6TH AV",47
"6TH AVE",2939
"6TH AVENUE",305
"6TH ST",103
"6th",11
"6th Ave",50853
"6th Rd",13
"6th St",1432
"7 AE",21
"7 AV",370
"7 AVE",4192
"7 AVE 3",1
"7 AVE E",1
"7 AVE SOUTH",61
"7 AVENUE",178
"7 ST",119
"7 ST AVE",3
"7 STREET",13
"70 AVE",119
"70 ST",261
"70 STREET",54
"70TH AVE",8
"70TH STREET",31
"70th Ave",3234
"70th Rd",4731
"70th St",2809
"71 AV",5
"71 AVE",310
"71 AVENUE",32
"71 CRES",14
"71 RD",51
"71 ST",313
"71 STREET",55
"71ST AVE",19
"71ST ST",20
"71st Ave",9248
"71st Dr",71
"71st Pl",119
"71st Rd",4433
"71st St",3246
"72 AVENUE",5
"72 PLACE",7
"72 RD",77
"72 ST",398
"72 STREET",79
"72 W ST",1
"72ND ST",48
"72ND STREET",62
"72TH STREET",1
"72nd Ave",2760
"72nd Ct",10
"72nd Dr",734
"72nd Pl",209
"72nd Rd",2606
"72nd St",3967
"73 AV",7
"73 AVE",165
"73 PL",18
"73 RD",19
"73 ST",390
"73 STREET",58
"73RD AVE",16
"73RD ST",44
"73rd Ave",1624
"73rd Pl",276
"73rd Rd",1262
"73rd St",4675
"74 AVE",33
"74 ST",426
"74 STREET",77
"74TH ST",57
"74TH STREET",54
"74th Ave",515
"74th Pl",57
"74th St",8438
"75",2
"75  E/OF BROADWAY",1
"75 AV",4
"75 AVE",161
"75 PL",15
"75 PLACE",4
"75 RD",45
"75 ST",278
"75 STREET",142
"75TH ROAD",2
"75TH ST",32
"75th Ave",1945
"75th Rd",1004
"75th St",3361
"76",17
"76 AVE",317
"76 RD",44
"76 ST",557
"76 STREET",112
"760 BDWAY BKLYN",1
"760 BROADWAY",9
"760 BROADWAY ,BROOKL",1
"760 BROADWAY BROOKLY",7
"760 PELHGN PKUY",1
"76TH ST",50
"76TH STREET",44
"76th Ave",2537
"76th Dr",136
"76th Rd",1896
"76th St",5702
"77 AVE",169
"77 RD",52
"77 ST",558
"77 STREET",91
"77TH AVE",22
"77TH ST",40
"77TH STREET",47
"77th Ave",3245
"77th Cres",35
"77th Rd",858
"77th St",4476
"78",8
"78 AV",1
"78 AVE",161
"78 ST",525
"78 STREET",105
"78TH ST",56
"78th Ave",3220
"78th Cres",518
"78th Dr",61
"78th Rd",665
"78th St",5070
"79",3
"79 AVE",72
"79 PL",25
"79 ST",554
"79 STREET",88
"79TH AVE",5
"79TH ST",79
"79th Ave",814
"79th Ln",65
"79th St",4955
"7AVE",179
"7ST AVE",4
"7TH",130
"7TH AV",49
"7TH AVE",5808
"7TH AVE SOUTH",30
"7TH AVENUE",569
"7TH AVENUE SOUTH",4
"7TH ST",101
"7TH STREET",63
"7th Ave",59656
"7th Ave S",3821
"7th St",1304
"8 A E",1
"8 AE",20
"8 AV",356
"8 AVE",6270
"8 AVENUE",472
"8 ST",157
"80 AVE",26
"80 ST",542
"80 STREET",80
"800 FT W C/O 127 AVE",1
"800 FT W/C/O BEDELL",1
"80FT  E/O GCP SER RD",1
"80FT KEW GARDENS ROA",1
"80TH RD",12
"80TH ROAD",3
"80TH ST",114
"80TH STREET",48
"80th Ave",164
"80th Rd",986
"80th St",5510
"81 ST",622
"81 STREET",91
"81ST STREET",17
"81st Ave",619
"81st St",6206
"82 RD",21
"82 ST",559
"82 STREET",151
"82ND AVE",50
"82ND ST",125
"82ND STREET",27
"82nd Ave",1212
"82nd Dr",283
"82nd Rd",1989
"82nd St",12033
"83 AVE",102
"83 PL",9
"83 RD",3
"83 ST",809
"83 STREET",149
"83D",1
"83RD ST",58
"83RD STREET",28
"83rd Ave",2387
"83rd St",6697
"84",91
"84 DR",87
"84 DRIVE",23
"84 PL",11
"84 ST",523
"84 STREET",159
"84TH AVENUE",2
"84TH ROAD",3
"84TH ST",35
"84TH STREET",17
"84th Ave",1125
"84th Dr",1839
"84th Pl",49
"84th Rd",684
"84th St",5114
"85 2 AVE",1
"85 AVE",108
"85 RD",57
"85 ST",518
"85 STREET",86
"85TH ROAD",3
"85TH ST",56
"85TH STREET",38
"85th Ave",1595
"85th Dr",621
"85th Rd",646
"85th St",6848
"86",56
"86 AVE",87
"86 RD",63
"86 ST",2273
"86 STR",6
"86 STREET",296
"867",1
"86ST STREET",225
"86TH AVE",10
"86TH AVENUE",3
"86TH ST",281
"86TH ST. (E)@7TH AVE",268
"86TH STREET",431
"86TTH STREET",1
"86th Ave",1232
"86th Dr",199
"86th Rd",729
"86th St",17311
"87",2
"87 AVE",97
"87 DR",39
"87 NICHOLAS AV",1
"87 RD",57
"87 ST",292
"87 STREET",55
"87RD",5
"87TH ROAD",2
"87TH STREET",5
"87th Ave",1460
"87th Dr",137
"87th Rd",739
"87th St",3675
"88 AVE",200
"88 AVENUE",8
"88 LA",4
"88 LANE",9
"88 ST",367
"88 STREET",69
"88TH AVE",18
"88TH ST",30
"88th Ave",4875
"88th St",3557
"89 AVE",480
"89 AVENUE",15
"89 AVENUE 20FT",1
"89 ST",296
"89 STREET",52
"895MN2",1
"89TH AVE",61
"89TH ST",25
"89TH STREET",10
"89th Ave",14485
"89th St",3259
"8RD AVE",6
"8TH",224
"8TH  AVE",6
"8TH AV",132
"8TH AVE",9269
"8TH AVE NY NY 10018",1
"8TH AVE.(N/B)@57TH S",370
"8TH AVENUE",1311
"8TH ST",97
"8th Ave",56147
"8th Rd",4
"8th St",2447
"9 AVE",1395
"9 AVE S/B",1
"9 AVENUE",168
"9 ST",349
"9 STREET",23
"9 V A",1
"90  S/O EAST NEW YOR",1
"90 AVE",142
"90 ST",267
"90 STREET",57
"90TH ST",23
"90TH STREET",9
"90th Ave",5768
"90th Pl",39
"90th Rd",496
"90th St",4795
"91 AVE",272
"91 PL",20
"91 RD",6
"91 ST",265
"91 STREET",56
"91ST AVE",24
"91st Ave",3149
"91st Pl",87
"91st St",2717
"92 AVE",53
"92 ST",325
"92 STREET",93
"92nd Rd",354
"92nd St",2854
"93 AVE",96
"93 ST",242
"93 STREET",56
"93RD AVE",10
"93RD STREET",17
"93rd Ave",942
"93rd Rd",94
"93rd St",3074
"94 AVE",69
"94 ST",507
"94 STREET",73
"94TH AVE",9
"94TH ST",53
"94th Ave",728
"94th Rd",106
"94th St",3718
"95",3
"95 AV",2
"95 AVE",196
"95 ST",195
"95 STREET",44
"95TH ST",37
"95TH STREET",19
"95th Ave",2658
"95th St",2357
"96 AVE",7
"96 ST",180
"96 STREET",49
"96th Pl",32
"96th St",2229
"97 AV",7
"97 AVE",518
"97 PLACE",33
"97 ST",510
"97 STREET",107
"97TH AVE",19
"97TH ST",40
"97TH STREET",73
"97th Ave",1447
"97th Pl",780
"97th St",3473
"98 PLACE",9
"98 ST",395
"98 STREET",63
"98TH STREET",12
"98th Pl",243
"98th St",3504
"99 AVE",75
"99 PLACE",1
"99 ST",750
"99 STREET",204
"99TH ST",28
"99TH STREET",57
"99th St",4031
"9TH AV",11
"9TH AVE",1941
"9TH AVENUE",512
"9TH ST",213
"9TH STREET",39
"9THA VE",1
"9th Ave",28959
"9th St",5354
"A AVE",1
"A BELLAMY LOOP",1
"A CANAL",2
"A.C. POWELL JR BLVD",1
"ABERDEEN STREET",1
"ABERMORD RD",1
"ACADEMY",49
"ACADEMY PL",23
"ACADEMY ST",98
"ACADEMY STREET",61
"ACADIA PL",1
"ADA DR",45
"ADAM ST",12
"ADAMS",55
"ADAMS AVE",28
"ADAMS PL",17
"ADAMS PLACE",20
"ADAMS ST",308
"ADAMS STREET",73
"ADEE AVE",124
"ADEE AVENUE",34
"ADELPHI ST",140
"ADMIRAL AVE",40
"ADRIAN AVE",45
"ADRIAN PL",3
"AINSLIE ST",10
"AL COTT PLACE",1
"ALABAMA",32
"ALABAMA AV",33
"ALABAMA AVE",170
"ALADIA PL",1
"ALASKA ST",33
"ALBANERS WEST",2
"ALBANNERS EAST",3
"ALBANY",42
"ALBANY AV",56
"ALBANY AV 3",1
"ALBANY AVE",613
"ALBANY AVENUE",22
"ALBANY CRES",40
"ALBANY CREST",17
"ALBANY ST",101
"ALBEMARLE AVE",1
"ALBEMARLE RD",277
"ALBERMARLE AVE",4
"ALBERMARLE RD",97
"ALBERT CT",5
"ALBION AVE",17
"ALBION PL",9
"ALBION PLACE",4
"ALBRIGHT ST",2
"ALCOTT PL",62
"ALCOTT PLACE",15
"ALDERTON ST",37
"ALDRICH PL",4
"ALDRICH ST",15
"ALDUS ST",58
"ALEN AVENUE",1
"ALERTON AVE",1
"ALEXANDER AVE",235
"ALLAN ST",6
"ALLEN",33
"ALLEN AVE",11
"ALLEN PL",4
"ALLEN ST",539
"ALLEN STREET",66
"ALLENTON AVE",4
"ALLERTON",33
"ALLERTON AVE",179
"ALLERTON AVE.(E/B)@W",2920
"ALLERTON AVE.(W/B)@B",663
"ALMEDA AVE",309
"ALMEDIA",4
"ALMOND",1
"ALMOND ST",11
"ALMOND STREET",2
"ALOUS ST",1
"ALTEN AVE",1
"ALTER AVE",33
"AMBER",8
"AMBER ST",22
"AMBERST ST",1
"AMBOY AVE",2
"AMBOY RD",114
"AMBOY ST",235
"AMBOY STREET",44
"AMETHYST AVE",6
"AMHERST AVE",5
"AMITY",11
"AMITY PLACE",7
"AMITY ST",108
"AMITY ST AND",1
"AMITY STREET",8
"AMPERE AVE",25
"AMSLEI ST",1
"AMSLIC ST",1
"AMSLIE ST",2
"AMST",5
"AMST AVE",26
"AMST AVENUE",3
"AMSTER. AVENUE",1
"AMSTERDAM",893
"AMSTERDAM  AVE",17
"AMSTERDAM AV",127
"AMSTERDAM AVE",3821
"AMSTERDAM AVE NY",1
"AMSTERDAM AVE.",2
"AMSTERDAM AVE.(N/B)@",638
"AMSTERDAM AVENUE",170
"AMSTERDAN AVE",5
"AMSTERDM AVE",2
"AMUNDSON AVE",14
"ANDERSON",29
"ANDERSON AVE",286
"ANDERSON AVENUE",20
"ANDREW AVE",16
"ANDREW AVE SOUTH",2
"ANDREW ST",4
"ANDREWS AV",6
"ANDREWS AVE",457
"ANDREWS AVE NO",6
"ANDROS AVE",12
"ANN ST",33
"ANNADALE RD",28
"ANNADALE TRAIN STA",2
"ANTHONY",15
"ANTHONY AV",8
"ANTHONY AVE",192
"ANTHONY AVENUE",16
"ANTHONY ST",20
"ANTHONY STREET",8
"APEX PLACE",2
"APOLLO STREET",2
"APPOX 50FTW/S",1
"APPROX 100FT PARK AV",1
"APPROX 200FT N/B C/O",1
"APPROX 300FT N/E",1
"APROX 100 N/O E 63R",1
"APROX 50  S/O E 64 S",1
"AQUADUCT AVE",28
"AQUEDUCR AVE EAST",1
"AQUEDUCT AV",2
"AQUEDUCT AVE",188
"AQUEDUCT AVE EAST",7
"AQUEDUET AVE BRONX",1
"ARCADIA PL",20
"ARCHEE AVE",1
"ARCHER AVE",376
"ARCHER ST",75
"ARCHUR ST",1
"ARDAN ST",2
"ARDEN AVE",72
"ARDEN ST",53
"ARDEN STREET",36
"ARGYLE RD",96
"ARGYLE ROAD",19
"ARION PL",19
"ARLENE ST",15
"ARLINGTON AV",14
"ARLINGTON AVE",187
"ARLINGTON PL",21
"ARLINGTONT",1
"ARLO RD",155
"ARMSTRONG",2
"ARMSTRONG AVE",49
"ARNOW",20
"ARNOW AVE",92
"ARNOW AVENUE",14
"ARNOW AVFE",1
"ARROD",1
"ARTHUER AVE",1
"ARTHUR AVE",172
"ARTHUR KILL RD",275
"ARTHUR KILL RD.(W/B)",2533
"ARVERNE BLVD",11
"ASCH LOOP",57
"ASH AVE",39
"ASHFORD ST",359
"ASHLAND PH",1
"ASHLAND PL",110
"ASKEW ST.",142
"AST BLVD",1
"ASTON",1
"ASTOR",24
"ASTOR A",1
"ASTOR AVE",141
"ASTOR AVENUE",25
"ASTOR PL",8
"ASTOR PLACE",4
"ASTORIA",36
"ASTORIA BL",6
"ASTORIA BLVD",1051
"ASTORIA BLVD S",35
"ASTORIA BLVD SOUTH",40
"ASTORIA BLVD. (E/B)",1395
"ASTORIA BLVD.(W/B)@1",241
"ASTORIA BLVD.(W/B)@9",1000
"ASTORIA BLVD.(W/B)@S",6168
"ASTORIA PARK",19
"ASTORIA PK S",6
"ASTORIA PLACE",1
"ATKINS",18
"ATKINS AVE",111
"ATLANTIC",270
"ATLANTIC  AVE",12
"ATLANTIC AV",153
"ATLANTIC AVE",3900
"ATLANTIC AVE 125-127",3
"ATLANTIC AVE. (W/B)@",4249
"ATLANTIC AVE.(E/B) @",3210
"ATLANTIC AVE.(E/B)@",859
"ATLANTIC AVE.(E/B)@L",6680
"ATLANTIC AVE.(E/B)@P",3151
"ATLANTIC AVE.(W)@ BE",3800
"ATLANTIC AVE.(W/B)@F",944
"ATLANTIC AVE.(W/B)@K",3667
"ATLANTIC AVE.(W/B)@P",1015
"ATLANTIC AVE.(W/B)@W",635
"ATLANTIC AVENUE",73
"ATTORNEY ST",36
"AUBUBON AVE",10
"AUBURN PL",46
"AUBURN PLC",1
"AUDLEY STREET",2
"AUDOBON AVE",49
"AUDOBON AVENUE",2
"AUDUBERN AVE",1
"AUDUBON",118
"AUDUBON AV",28
"AUDUBON AVE",719
"AUDUBON AVENUE",85
"AUE D",1
"AUSTIN AVENUE",2
"AUSTIN PL",19
"AUSTIN ST",651
"AUSTIN STREET",128
"AUTUMN",46
"AUTUMN AVE",231
"AV C",7
"AV D",17
"AV H",19
"AV J",44
"AV M",46
"AV O",13
"AVC C",1
"AVE",51
"AVE  X",5
"AVE A",334
"AVE B",239
"AVE C",1173
"AVE C HPTM",1
"AVE D",1319
"AVE D HPTM",8
"AVE E",10
"AVE F",78
"AVE H",453
"AVE H3",1
"AVE I",425
"AVE J",669
"AVE K",494
"AVE L",717
"AVE M",714
"AVE N",388
"AVE O",210
"AVE OF AMERICA",11
"AVE OF AMERICAS",26
"AVE OF THE AMERICAS",2
"AVE P",418
"AVE R",144
"AVE S",206
"AVE T",248
"AVE U",1490
"AVE V",272
"AVE W",158
"AVE X",416
"AVE Y",222
"AVE Z",524
"AVENUE A",75
"AVENUE B",35
"AVENUE C",311
"AVENUE D",132
"AVENUE H",40
"AVENUE I",41
"AVENUE J",64
"AVENUE K",61
"AVENUE L",33
"AVENUE M",52
"AVENUE N",21
"AVENUE O",41
"AVENUE P",32
"AVENUE T",38
"AVENUE U",142
"AVENUE V",39
"AVENUE W",24
"AVENUE Z",71
"AVERY AVE",81
"AVOL AVE",1
"Abingdon Rd",571
"Academy St",441
"Adam C Powell Blvd",519
"Adam Clayton Powell",6184
"Adams Pl",135
"Adams St",765
"Adee Ave",538
"Adelphi St",1859
"Adler Pl",206
"Admiral Ave",150
"Ainslie St",990
"Aitken Pl",160
"Alabama Ave",320
"Albany Ave",1684
"Albany Cres",396
"Albee Sq",115
"Albemarle Rd",1608
"Albert Rd",78
"Alcott Pl",353
"Alderton St",546
"Aldrich St",70
"Aldus St",268
"Alexander Ave",616
"Allen St",7176
"Allendale St",139
"Allerton Ave",5414
"Almeda Ave",282
"Almont Rd",7
"Alstyne Ave",428
"Amboy St",386
"Amersfort Pl",166
"Amethyst St",182
"Amherst St",268
"Amity St",431
"Ampere Ave",59
"Amsterdam Ave",55472
"Amundson Ave",53
"Anderson Ave",756
"Andrews Ave",1570
"Angela Dr",52
"Ann St",1124
"Anthony Ave",722
"Antin Pl",114
"Apex Pl",44
"Apollo St",176
"Aqueduct Ave",853
"Archer Ave",1565
"Archer Rd",113
"Archer St",481
"Argyle Rd",689
"Arion Pl",229
"Arlington Ave",724
"Arlington Pl",97
"Arnold Ave",118
"Arnow Ave",585
"Arthur Ave",8068
"Arverne Blvd",200
"Ascan Ave",1476
"Asch Loop",303
"Ash Ave",410
"Ashford St",429
"Ashland Pl",3869
"Asser Levy Pl",140
"Astor Ave",921
"Astor Pl",641
"Astoria Blvd",3434
"Astoria Pk South",413
"Atlantic Ave",27643
"Atlantic Commons",91
"Attorney St",449
"Auburndale Ln",31
"Audubon Ave",4504
"Augustina Ave",134
"Aurelia Ct",57
"Austin St",20476
"Autumn Ave",715
"Avenue A",9021
"Avenue B",2577
"Avenue C",2499
"Avenue D",2453
"Avenue F",242
"Avenue H",1427
"Avenue I",1685
"Avenue J",4212
"Avenue K",2770
"Avenue L",3472
"Avenue M",5868
"Avenue N",5171
"Avenue O",2131
"Avenue P",4498
"Avenue R",1092
"Avenue S",1708
"Avenue T",1452
"Avenue U",17045
"Avenue V",915
"Avenue W",518
"Avenue X",2539
"Avenue Y",1348
"Avenue Z",3421
"Avery Ave",293
"Avon St",193
"B 102 ST",43
"B 10TH ST",1
"B 116 ST",62
"B 117",11
"B 117 ST",56
"B 117 STREET",9
"B 118 ST",25
"B 119 STREET",9
"B 120",4
"B 120 ST",27
"B 121 ST",15
"B 121 STREET",2
"B 122 ST",24
"B 123 ST",25
"B 124",4
"B 124 ST",23
"B 124 STREET",4
"B 125 ST",29
"B 125 STREET",2
"B 126",1
"B 126 ST",14
"B 128 ST",12
"B 129 ST",10
"B 13 ST",9
"B 131",1
"B 131 ST",7
"B 132 ST",6
"B 134",4
"B 136 ST",4
"B 139 ST",3
"B 145 ST",8
"B 146 ST",4
"B 146 STREET",2
"B 147 ST",4
"B 169 ST",1
"B 17TH ST",3
"B 19 ST",49
"B 20 ST",142
"B 20 STREET",5
"B 20TH ST",15
"B 24 ST AND",1
"B 25 ST",8
"B 29 STREET",1
"B 35 ST",2
"B 38",4
"B 39 ST",2
"B 40TH STREET",1
"B 51 STREET",6
"B 54 ST",69
"B 54TH ST",1
"B 56",7
"B 58 ST",50
"B 58 STREET",9
"B 59",17
"B 59 ST",101
"B 63 ST",19
"B 67 ST",25
"B 68TH ST",3
"B 69",1
"B 69 ST",34
"B 70 ST",10
"B 74 ST",28
"B 77 ST",16
"B 7TH ST",1
"B 86 ST",18
"B 86 ST AND",1
"B 9 ST",68
"B 91 ST",27
"B 92 ST",36
"B 95 ST",18
"B 96 ST",32
"B 97 STREET",4
"B 97TH ST",5
"B 98 ST",31
"B 98 STREET",4
"B DWAY",1
"B ST 198",1
"B WAY",211
"B-120 ST",1
"B-72 PARKING LOT",2
"B-WAY",11
"B/H 520 ATLANTIC AVE",3
"B/H 520 ATLATNTIC",1
"B/O 118 AVE D",4
"B/O 315 SUTTER AVE",1
"B/O 360 FURMAN ST",3
"B/O 792 FDR DRIVE",1
"B/W STILLWELL AVE",1
"BACK OF 118 AVE D",4
"BACK OF 134 AVE D",1
"BACK OF 418 BLAKE AV",1
"BACK OF 45 PIKE ST",3
"BACK OF 50 AVE D",2
"BACK OF 50/60 COLUMB",1
"BACK OF 60 BARUCH DR",2
"BACK OF 80 AVE D",1
"BACK OF 80 BANECK DR",1
"BADEN PL",4
"BAFFALO AVE",2
"BAILEY",42
"BAILEY  AVE",1
"BAILEY AV",36
"BAILEY AVE",712
"BAILEY AVENUE",61
"BAILEY BLVD",3
"BAIN BRIDGE AVE",13
"BAIN BRIDGE STREET",1
"BAINBRIDGE",306
"BAINBRIDGE AV",11
"BAINBRIDGE AVE",638
"BAINBRIDGE AVENUE",8
"BAINBRIDGE ST",392
"BAINBRIGE AVE",9
"BAINBUDGE AVE",1
"BAISBY BLVD",1
"BAISLEY",15
"BAISLEY AVE",18
"BAISLEY BLVD",334
"BAKER AVE",13
"BALCOM AVE",73
"BALD AVE",1
"BALFOUR PL",25
"BALTIC ST",179
"BALTIC STREET",21
"BAND AVE",6
"BANDALL  AVE",1
"BANERCFT AVE",1
"BANK ST",178
"BANKER ST",42
"BANLY ST",1
"BANYER PL",2
"BARBEY ST",159
"BARBEY STREET",24
"BARCLAY AVE",128
"BARCLAY ST",128
"BARD  AVE",1
"BARD AV",96
"BARD AVE",587
"BARD AVENUE",3
"BARDAY AVE",3
"BARKEN",1
"BARKER",43
"BARKER ABE",1
"BARKER AVE",115
"BARKER ST",16
"BARKER STREET",2
"BARKLEY PL",1
"BARLOW RD",1
"BARNER AVE",1
"BARNES AV",9
"BARNES AVE",339
"BARNES AVENUE",31
"BARNES ST",1
"BARNETT AV",2
"BARRETTO  ST",1
"BARRETTO ST",66
"BARROW ST",178
"BARROW STREET",46
"BARTHOLDI STREET",1
"BARTLETT AVE",8
"BARTLETT ST",27
"BARTOW",59
"BARTOW AVE",427
"BARTOW AVE.(E/B)@CO",1364
"BARTOW AVENUE",32
"BARUCH DR",114
"BARUCH DR AND",1
"BARUCH DRIVE",77
"BARUCH PLACE",6
"BARWELL AVE",1
"BATCHELDER ST",110
"BATCHESTER",2
"BATERY PL",1
"BATH",13
"BATH AVE",454
"BATH AVENUE",9
"BATHGATE",19
"BATHGATE AVE",173
"BATLER ST",4
"BATT PK PLAZA",1
"BATTERY PARK",55
"BATTERY PARK PLAZA",24
"BATTERY PARK/BRIDGE",1
"BATTERY PL",244
"BATTERY PLACE",179
"BATTERY PLC",8
"BAXTE RST",1
"BAXTER",19
"BAXTER AVE",137
"BAXTER AVENUE",26
"BAXTER ST",101
"BAY",22
"BAY  10TH ST",1
"BAY 10",3
"BAY 10TH ST",4
"BAY 11 ST",18
"BAY 11TH ST",6
"BAY 13 ST",34
"BAY 14 ST",30
"BAY 14 STREET",3
"BAY 16 STREET",7
"BAY 19TH ST",27
"BAY 20 ST",22
"BAY 20TH ST",29
"BAY 22 ST",84
"BAY 23 STREET",5
"BAY 23RD STREET",5
"BAY 24 ST",3
"BAY 25",4
"BAY 25 ST",26
"BAY 25TH ST",6
"BAY 26",6
"BAY 26 ST",24
"BAY 26TH ST",9
"BAY 28 ST",27
"BAY 29 ST",28
"BAY 31 ST",25
"BAY 32 ST",41
"BAY 32 STREET",12
"BAY 35 ST",24
"BAY 40 ST",8
"BAY 41 ST",15
"BAY 43 STREET",2
"BAY 47",6
"BAY 47 ST",22
"BAY 47 STREET",4
"BAY 48TH STREET",2
"BAY 49 ST",33
"BAY 7 ST",12
"BAY 7 STREET",3
"BAY 9 ST",1
"BAY AVE",58
"BAY PARK WAY",2
"BAY PARKWAY",423
"BAY PKWY",546
"BAY PKWY AVE",1
"BAY PKWY.(S/B)@65TH",862
"BAY PKY",93
"BAY PWY",3
"BAY RIDGE AVE",222
"BAY RIDGE AVENUE",56
"BAY RIDGE PARKWAY",19
"BAY RIDGE PKWY",251
"BAY RIDGE PRKWY",1
"BAY ST",705
"BAY STREET",63
"BAY VIEW AVE",12
"BAYARD STREET",14
"BAYCHESTER",91
"BAYCHESTER AV",31
"BAYCHESTER AVE",472
"BAYRIDGE AVE",165
"BAYRIDGE AVENUE",107
"BAYRIDGE PARKWAY",21
"BAYRIDGE PKWY",223
"BAYUN ST",1
"BAYVIEW AVE",90
"BAYVIEW PLACE",1
"BBA",28
"BBROADWAY",1
"BCD",99
"BCH 108 ST",5
"BCH 125 ST",3
"BCH 129 ST",16
"BCH 132 ST",1
"BCH 17 STREET",1
"BCH 19 ST",10
"BCH 40 STREET",2
"BCH 69 ST",2
"BCH 91",1
"BCH 96",1
"BCH 99",1
"BCH 9TH ST",1
"BCH CHANNEL DR",24
"BCH CHNL DR",1
"BDWAY AVE",1
"BDWY",15
"BEACH",20
"BEACH 102 ST",19
"BEACH 106",3
"BEACH 116 ST",14
"BEACH 117 STREET",8
"BEACH 119 STREET",3
"BEACH 121 ST",11
"BEACH 123 ST",13
"BEACH 123RD ST",1
"BEACH 124 ST",6
"BEACH 128 ST",4
"BEACH 129 ST",6
"BEACH 132 STREET",1
"BEACH 14",2
"BEACH 140 ST",5
"BEACH 141",1
"BEACH 15 ST",8
"BEACH 169TH ST",1
"BEACH 17 ST",44
"BEACH 17 STREET",17
"BEACH 19",6
"BEACH 19 ST",62
"BEACH 19 STREET",26
"BEACH 20 ST",79
"BEACH 20 STREET",28
"BEACH 22",2
"BEACH 22 ST",41
"BEACH 22 STREET",20
"BEACH 25 STREET",3
"BEACH 38 ST",28
"BEACH 45 ST",26
"BEACH 54 STREET",28
"BEACH 56 PLACE",58
"BEACH 56 STREET",12
"BEACH 58 ST",70
"BEACH 58 STREET",11
"BEACH 59 ST",72
"BEACH 6TH ST",5
"BEACH 71 ST",1
"BEACH 82",1
"BEACH 83",2
"BEACH 84",3
"BEACH 89TH STREET",1
"BEACH 8TH STREET",2
"BEACH 9",15
"BEACH 9 ST",44
"BEACH 9 STREET",36
"BEACH 9 STSREET",1
"BEACH 95TH ST",2
