"V1","V2"
"85AVE",6
"85TH ST",82
"85TH STREET",32
"85th Ave",1965
"85th Dr",857
"85th Rd",856
"85th St",8514
"85th St Transverse",13
"86 AVE",103
"86 RD",56
"86 ST",3084
"86 ST STREET",121
"86 STREET",670
"86 STREETY",1
"86 TH STREET",5
"86ST ST",96
"86ST STREET",564
"86TH ST",382
"86TH STREET",308
"86th Ave",1563
"86th Dr",316
"86th Rd",956
"86th St",21582
"87 AVE",87
"87 AVENUE",6
"87 DR",36
"87 ST",289
"87 STREET",52
"87TH RD",3
"87th Ave",2001
"87th Dr",226
"87th Rd",983
"87th St",4627
"88 AVE",226
"88 ST",358
"88TH AVE",21
"88TH ST",27
"88th Ave",5278
"88th Ln",47
"88th Rd",352
"88th St",4197
"89 AVE",533
"89 AVENUE",24
"89 ST",299
"89 STREET",62
"89AVE",9
"89TH AVE",46
"89TH ST",19
"89th Ave",16588
"89th St",4246
"8AVE",252
"8TH AV",164
"8TH AVE",9665
"8TH AVE NY NY",3
"8TH AVENUE",887
"8TH ST",167
"8th Ave",64758
"8th St",3381
"9 AVE",1527
"9 AVENUE",178
"9 ST",545
"90 AVE",164
"90 ST",340
"90 STREET",56
"90th Ave",7341
"90th Rd",668
"90th St",5623
"91 AVE",243
"91 RD",45
"91 ST",325
"91 ST AVE",7
"91 STREET",98
"91st Ave",3694
"91st Dr",8
"91st Pl",134
"91st Rd",90
"91st St",3483
"92 AVE",77
"92 RD",16
"92 ST",353
"92 STREET",104
"92ND ST",60
"92nd Ave",354
"92nd Rd",481
"92nd St",3621
"93 AVE",82
"93 RD",26
"93 ST",360
"93 STREET",87
"93RD AVENUE",3
"93rd Ave",1147
"93rd Rd",85
"93rd St",3693
"94",6
"94 AVE",71
"94 ST",742
"94 STREET",97
"94th Ave",1001
"94th Dr",44
"94th Rd",137
"94th St",4603
"95 AVE",231
"95 ST",571
"95 STREET",75
"95TH STREET",20
"95th Ave",3122
"95th St",2720
"96 ST",210
"96 STREET",66
"96th Ave",61
"96th St",2888
"97 AVE",473
"97 ST",596
"97 STREET",287
"9773 IKST",1
"97TH STREET",154
"97th Ave",1927
"97th Pl",986
"97th St",4001
"98 ST",527
"98 STREET",100
"98TH ST",25
"98th Ave",348
"98th Pl",370
"98th St",4350
"99 AVE",49
"99 ST",733
"99 STREET",242
"99TH ST",48
"99th Ave",506
"99th St",4994
"9AVE",91
"9TH AV",83
"9TH AVE",2664
"9TH AVENUE",255
"9TH ST",348
"9TH STREET",95
"9th Ave",33840
"9th Rd",22
"9th St",8085
"A 2ND",1
"AAQUEDUT AVE",1
"ABERDEEN RD",3
"ABERDEEN ST",43
"ACADEMY ST",177
"ACADEMY STREET",23
"ADA DR",28
"ADAM C POWELL",51
"ADAM CLAYTON",22
"ADAM CLAYTON BLVD",8
"ADAM CLAYTON POW BLV",1
"ADAM CLAYTON POWE",1
"ADAM CLAYTON POWELL",405
"ADAMS PLACE",34
"ADAMS ST",287
"ADELAIDE AVE",16
"ADELPHI ST",134
"ADRIAN AVE",34
"ADRIAN AVENUE",13
"AENDRH ST",1
"AGUILAR AVE",12
"AINSLIE ST",41
"AISTYNE AVE",1
"AITKEN PL",1
"AIUSLIE STREET",1
"ALABAMA AV",41
"ALABAMA AVE",255
"ALAMEDA AVE",10
"ALASKA ST",10
"ALBANNERS EAST LOT",13
"ALBANY",73
"ALBANY AVE",821
"ALBANY ST",175
"ALBANY STREET",8
"ALBEMARLE RD",294
"ALBENY",1
"ALBERMARLE",4
"ALBERMARLE RD",86
"ALC",9
"ALDERTON ST",54
"ALDUS",7
"ALDUS STREET",10
"ALEXANDER AVE",283
"ALEXANDER AVENUE",4
"ALLEN ST",400
"ALLEN STREET",63
"ALLENTON AVE",30
"ALLENTON AVENUE",15
"ALLERTON AVE",251
"ALLERTON AVENUE",82
"ALMEADA AVE",3
"ALMEDA AVE",401
"ALSEMARLE RD",1
"ALSTYNE AVE",105
"AMBOY RD",80
"AMBOY ST",164
"AMDERWS AVENUE",1
"AMETHYST ST",42
"AMHERST ST",13
"AMIT AVE",1
"AMORY COURT",1
"AMPERE AVE",12
"AMSTERDAM",1128
"AMSTERDAM AV",76
"AMSTERDAM AVE",3841
"AMSTERDAM AVENUE",198
"AMY ST",1
"ANDERSON AVE",274
"ANDREW AVE",20
"ANDREW AVE SOUTH",5
"ANDREWS",49
"ANDREWS AVE",432
"ANDREWS AVENUE",30
"ANNADALE TRAIN STATI",1
"ANTFIELD COURT",1
"ANTHONY AVE",408
"AOTOR AVE",1
"APEX PL",14
"APOLLO STREET",9
"AQUADUCT AVE",28
"AQUEDUCT AVE",179
"ARCHER",69
"ARCHER AVE",379
"ARCHER ST",98
"ARDEN AVE",43
"ARIO RD",2
"ARLINGTON",26
"ARLINGTON AVE",240
"ARLINGTON PL",34
"ARLO RD",39
"ARLO ROAD",13
"ARMEDA AVENUE",1
"ARNEW",1
"ARNOLD AVE",14
"ARNOW AVE",127
"ARNOW AVENUE",16
"ARTHUR AVE",227
"ARTHUR KILL",9
"ARTHUR KILL RD",368
"ARTHUR KILL ROAD",11
"ARTHUR ST",1
"ARTHURKILL RD",62
"ASH AV",2
"ASH AVE",57
"ASHFORD ST",555
"ASHLAND AVE",8
"ASHLAND PL",110
"ASKE ST",15
"ASKE ST.",118
"ASKEW ST.",47
"AST BLVD",4
"ASTOR AVE",234
"ASTOR AVENUE",17
"ASTORIA BLVD",1078
"ASTORIA BLVD N",9
"ASTORIA PARK SOUTH",7
"ATKINS",28
"ATKINS AVE",213
"ATLANTIC",207
"ATLANTIC AV",99
"ATLANTIC AVE",3799
"ATLANTIC AVENUE",102
"ATTORNEY ST",34
"ATTORROY ST",1
"AU V",1
"AUDEBON AVE",3
"AUDOBON AVE",48
"AUDUBON AVE",906
"AUDUBON AVENUE",43
"AUDURN PLACE",2
"AUGUSTN CT",1
"AURBURN PL",1
"AUSTIN ST",542
"AUSTIN STREET",275
"AUTNAM AVE",2
"AUTUM AVE",39
"AUTUMN",55
"AUTUMN AE",3
"AUTUMN AVE",352
"AV D",9
"AV J",26
"AV M",42
"AVE  D",10
"AVE 2",46
"AVE 4",3
"AVE A",575
"AVE B",218
"AVE C",1488
"AVE C NY NY",1
"AVE D",1190
"AVE E",13
"AVE F",86
"AVE H",600
"AVE I",399
"AVE J",687
"AVE K",650
"AVE L",634
"AVE M",868
"AVE N",517
"AVE O",231
"AVE OF AMERICAS",36
"AVE P",719
"AVE R",125
"AVE S",239
"AVE T",232
"AVE U",2176
"AVE V",244
"AVE W",231
"AVE X",504
"AVE Y",159
"AVE Z",776
"AVEC",4
"AVENEU W",1
"AVENUE C",342
"AVENUE D",193
"AVENUE H",52
"AVENUE M",38
"AVENUE N",45
"AVENUE O",41
"AVENUE P",33
"AVENUE U",212
"AVENUE X",82
"AVENUE Z",105
"Abby Pl",6
"Aberdeen St",81
"Abingdon Ave",14
"Abingdon Rd",672
"Academy St",559
"Ada Dr",82
"Adam C Powell Blvd",794
"Adam Clayton Powell",6571
"Adams Ave",38
"Adams Pl",150
"Adams St",841
"Adee Ave",833
"Adelphi St",2095
"Adler Pl",218
"Admiral Ave",186
"Aguilar Ave",198
"Ainslie St",1412
"Aitken Pl",270
"Alabama Ave",445
"Alameda Ave",54
"Albany Ave",1939
"Albany Cres",754
"Albany St",589
"Albee Sq",147
"Albemarle Rd",1629
"Albemarle Ter",15
"Albert Rd",101
"Albion Ave",96
"Alcott Pl",336
"Alderton St",672
"Aldrich St",95
"Aldus St",296
"Alexander Ave",625
"Allen Ave",21
"Allen St",8279
"Allendale St",110
"Allerton Ave",6310
"Almeda Ave",346
"Alstyne Ave",619
"Alter Ave",117
"Amber St",72
"Amboy Ln",118
"Amboy Rd",370
"Amboy St",579
"Amersfort Pl",233
"Amethyst St",347
"Amherst Ave",22
"Amherst St",339
"Amity St",734
"Amory Ct",169
"Ampere Ave",52
"Amstel Blvd",28
"Amsterdam Ave",64856
"Anchorage Pl",198
"Anderson Ave",1182
"Anderson Rd",97
"Anderson St",33
"Andrews Ave",1872
"Andros Ave",17
"Angela Dr",34
"Ann St",1811
"Annadale Rd",63
"Anthony Ave",941
"Antin Pl",157
"Apollo St",235
"Aqueduct Ave",1203
"Archer Ave",1933
"Archer St",437
"Arden Ave",30
"Arden St",417
"Ardmore Ave",27
"Ardsley Loop",264
"Argyle Rd",1019
"Arion Pl",150
"Arion Road",22
"Arlene St",52
"Arlington Ave",836
"Arlington Pl",143
"Arlington Terrace",99
"Arlo Rd",216
"Armour Pl",5
"Armstrong Ave",80
"Arnold Ave",133
"Arnold St",28
"Arnow Ave",968
"Arnow Pl",46
"Arthur Ave",11840
"Arthur Kill Rd",31
"Arthur Street",61
"Arverne Blvd",233
"Ascan Ave",1729
"Asch Loop",527
"Ash",11
"Ash Ave",491
"Ash St",38
"Ashford St",485
"Ashland Pl",4605
"Ashworth Ave",17
"Astor Ave",1270
"Astor Pl",989
"Astoria Blvd",4735
"Astoria Pk South",494
"Atkins Ave",386
"Atlantic Ave",32907
"Atlantic Commons",110
"Attorney St",993
"Auburn Pl",27
"Auburndale Ln",40
"Audley St",341
"Audubon Ave",4730
"Augustina Ave",130
"Aurelia Ct",114
"Austin Pl",562
"Austin St",22296
"Autumn Ave",675
"Ava Pl",78
"Avenue A",11928
"Avenue B",3260
"Avenue C",3948
"Avenue D",2838
"Avenue F",408
"Avenue H",1919
"Avenue I",2141
"Avenue J",5584
"Avenue K",3614
"Avenue L",4335
"Avenue M",7958
"Avenue N",6305
"Avenue O",2472
"Avenue P",5662
"Avenue R",1448
"Avenue S",1853
"Avenue Saint John",270
"Avenue T",1752
"Avenue U",19303
"Avenue V",1178
"Avenue W",1034
"Avenue X",3491
"Avenue Y",1491
"Avenue Z",4377
"Avenue of the Americ",365
"Avery Ave",327
"Avon Green",8
"Avon Pl",19
"Avon Rd",36
"Avon St",308
"B 100 ST",36
"B 102 ST",33
"B 104 ST",10
"B 106 ST",1
"B 108 ST",42
"B 109 ST",6
"B 116 ST",28
"B 117 STREET",2
"B 118 ST",14
"B 121 ST",9
"B 122 ST",26
"B 123",7
"B 129 ST",12
"B 134 ST",7
"B 146 ST",4
"B 16 ST",2
"B 17",4
"B 17 ST",34
"B 178 ST",5
"B 17TH ST",8
"B 19 ST",40
"B 20 ST",115
"B 20 STREET",14
"B 20TH ST",12
"B 22",4
"B 22 ST",42
"B 51 ST",35
"B 53 ST",5
"B 54 ST",128
"B 56 ST",65
"B 56 STREET",3
"B 58 ST",153
"B 59",9
"B 59 ST",125
"B 59 STREET",21
"B 60 ST",12
"B 61",4
"B 61 ST",9
"B 62 STREET",6
"B 63 ST",17
"B 64 ST",18
"B 67 ST",35
"B 69 ST",27
"B 74 ST",16
"B 77TH ST",1
"B 86 ST",27
"B 9 ST",37
"B 91 ST",22
"B 92 ST",22
"B 95 ST",62
"B 97 ST",18
"B 98 ST",26
"B LIVONIA AVE",1
"B WAY",158
"B118 ST",6
"B141 ST",1
"BACHE AVE",2
"BACK OF 360 FURMANS",1
"BAILEY AVE",579
"BAILEY AVENUE",90
"BAINBRIDGE",320
"BAINBRIDGE AVE",614
"BAINBRIDGE ST",475
"BAINBRRIDGE AVE",1
"BAISLEY",24
"BAISLEY BLVD",304
"BALFOOR PL",1
"BALFOUR PL",18
"BALSAM PL",9
"BALTE",1
"BALTIC ST",176
"BALTIE ST",3
"BALVE ST",1
"BAMBRIDGE ST",1
"BANCHE",1
"BANK ST",126
"BANKER ST",52
"BARBEY ST",142
"BARCLAY",49
"BARCLAY AVE",136
"BARCLAY ST",174
"BARCLEY AVE",5
"BARD AVE",28
"BARKELEY PLACE",1
"BARKER",13
"BARKER AVE",161
"BARLEY AVE",8
"BARNEFT AVE",1
"BARNES",317
"BARNES AV",11
"BARNES AVE",665
"BARNES AVENUE",76
"BARRETO STREET",7
"BARRETTO STREET",18
"BARROW ST",140
"BARROW STREET",34
"BARTON AVE",48
"BARTOW",30
"BARTOW AVE",312
"BARUCH DR",79
"BARUCH DRIVE",77
"BASSETT AVE",9
"BATCHALER",1
"BATCHELDER",11
"BATCHELDER ST",92
"BATCHELDOR ST",4
"BATES RD",3
"BATH",10
"BATH AVE",458
"BATH AVENUE",191
"BATHGATE",39
"BATHGATE AVE",241
"BATTERY AVE",36
"BATTERY PARK",30
"BATTERY PL",454
"BATTERY PLACE",592
"BAXTER AVE",457
"BAXTER ST",108
"BAY 11 ST",32
"BAY 13 STREET",13
"BAY 14 ST",23
"BAY 16 ST",40
"BAY 16 STREET",28
"BAY 20TH STREET",4
"BAY 22 ST",46
"BAY 22ND ST",24
"BAY 23",6
"BAY 24 STREET",3
"BAY 25 ST",34
"BAY 25TH STREET",13
"BAY 26TH",1
"BAY 28 ST",31
"BAY 29 STREET",2
"BAY 29TH ST",8
"BAY 32 PL",2
"BAY 35TH ST",4
"BAY 37 ST",19
"BAY 43 ST",19
"BAY 44 ST",12
"BAY 44 STREET",2
"BAY 49 STREET",3
"BAY 50 ST",18
"BAY 7 STREET",11
"BAY AVE",88
"BAY CHESTER AVE",21
"BAY CLUB DR",2
"BAY PARKWAY",287
"BAY PKWY",1057
"BAY PORT PLACE",1
"BAY RIDGE AVE",220
"BAY RIDGE AVENUE",70
"BAY RIDGE PKWY",241
"BAY RIDGE PKY",9
"BAY ST",147
"BAYARD STREET",14
"BAYCHESTER",60
"BAYCHESTER AVE",537
"BAYCHESTER AVENUE",49
"BAYRIDGE AVE",201
"BAYRIDGE AVENUE",115
"BAYRIDGE PKWY",257
"BAYSIDE AVE",24
"BAYSIDE STATION LIRR",1
"BAYSWATER AVENUE",29
"BAYVIEW AV",3
"BAYVIEW AVE",82
"BCD",75
"BCH 116 ST",6
"BCH 117 ST",8
"BCH 12 ST",1
"BCH 121",2
"BCH 123 ST",1
"BCH 133",1
"BCH 38 ST",3
"BCH 59 ST",2
"BCH 66 ST",4
"BCH 70 ST",4
"BCH 84 ST",5
"BCH 90 ST",5
"BCH CHANNEL DR",28
"BEACH",32
"BEACH 101 STREET",6
"BEACH 102 ST",6
"BEACH 102 STREET",8
"BEACH 105 ST",19
"BEACH 108",4
"BEACH 116 STREET",10
"BEACH 12 ST",16
"BEACH 120 ST",4
"BEACH 122ND STREET",16
"BEACH 123 STREET",5
"BEACH 13TH STREET",6
"BEACH 169",6
"BEACH 169 ST",29
"BEACH 169TH",5
"BEACH 17 STREET",22
"BEACH 19TH ST",34
"BEACH 20 ST",141
"BEACH 24 ST",2
"BEACH 28 STREET",1
"BEACH 40 ST",30
"BEACH 42 ST",9
"BEACH 54 ST",80
"BEACH 54 STREET",29
"BEACH 54 TH STREET",2
"BEACH 56 PLACE",46
"BEACH 57 STREET",9
"BEACH 58 ST",80
"BEACH 58 ST.",1
"BEACH 59 ST",54
"BEACH 59 STREET",37
"BEACH 64 ST",16
"BEACH 66 ST",13
"BEACH 66 STREET",8
"BEACH 67 ST",17
"BEACH 69",1
"BEACH 69 ST",15
"BEACH 73 ST",2
"BEACH 84TH STREET",22
"BEACH 85 ST",11
"BEACH 9 STREET",26
"BEACH 94 ST",8
"BEACH 98 ST",17
"BEACH 98 STREET",6
"BEACH 9TH ST",34
"BEACH 9TH STREET",39
"BEACH AVE",450
"BEACH CHANNEL DR",316
"BEACH CHANNEL DRIVE",225
"BEACH ST",79
"BEACON AVE",4
"BEADEL ST",110
"BEAUMONT AVE",86
"BEAVER",5
"BEAVER AVE",2
"BEAVER ST",120
"BECK ST",103
"BECK STREET",46
"BEDELL AVE",10
"BEDELL ST",71
"BEDELL STREET",11
"BEDFORD",128
"BEDFORD AV",158
"BEDFORD AVE",2732
"BEDFORD AVENUE",75
"BEDFORD PARK BLVD",130
"BEDFORD PK",16
"BEDFORD PK BLVD",133
"BEDFORD ST",124
"BEDFORD STREET",5
"BEECH TERRACE",3
"BEEKMAN",52
"BEEKMAN AVE",44
"BEEKMAN ST",166
"BELFIELD AVE",6
"BELL BLVD",997
"BELLAMY LOOP",94
"BELMONT",61
"BELMONT AVE",758
"BELMONT LOT",2614
"BELMONT PL",16
"BELMOR AVE",1
"BELUIDERE ST",4
"BELVIDERE ST",16
"BEMENT AVE",9
"BENCHLEY PLC",1
"BENETT",1
"BENNETH AVE",1
"BENNETT AVE",229
"BENNETT CT",15
"BENSON AVE",181
"BENZINGER AVE",3
"BERGEN",115
"BERGEN AVE",69
"BERGEN ST",1560
"BERGEN STREET",167
"BERKELEY PL",163
"BERKERLY",1
"BERKKLEY PL",1
"BERKLEY PL",59
"BERRIMAN ST",345
"BERRMAN ST",9
"BERRY",19
"BERRY ST",421
"BESSEMER ST",12
"BETH PL",1
"BETHUNE ST",31
"BETIMAN AVE",2
"BEVERLEY RD",113
"BEVERLY RD",400
"BEVERLY ROAD",34
"BILLS PLACE",4
"BIRCH RD",42
"BIRCH ROAD",3
"BK BRIDGE PARK",31
"BLACK ROCK AVE",6
"BLACKFORD AVE",7
"BLACKFORD DR",1
"BLACKSTONE AVE",31
"BLAIR ST",1
"BLAKE",52
"BLAKE AVE",653
"BLAKE COURT",1
"BLDG 1340 LOT ON",1
"BLEECKER",99
"BLEECKER ST",951
"BLEECKER STREET",50
"BLEEKER ST",166
"BLISS TERR",7
"BLOOMINGDALE PARK",54
"BLOSSOM AVE",39
"BOERUM PL",128
"BOERUM PLACE",73
"BOERUM ST",62
"BOITON AVE",1
"BOLLER AVE",56
"BOLTON AVE",52
"BOLTON STREET",14
"BOND ST",288
"BOND STREET",46
"BOODY ST.",105
"BOOTH MEMORIAL AVE",81
"BOOTH ST",229
"BOOTH STREET",77
"BORDEN AVE",246
"BOSTEN RD",1
"BOSTON RD",2076
"BOSTON ROAD",434
"BOUCK AVE",83
"BOWEN ST",36
"BOWERY",1257
"BOWERY ST",156
"BOWLING GREEN",6
"BOWNE ST",242
"BOWNE STREET",70
"BOYART",3
"BOYLAND ST",98
"BOYNTON AVE",433
"BOYTON AVE",18
"BRABONT STREET",2
"BRADDOCK AVE",43
"BRADFORD AVE",27
"BRADFORD ST",241
"BRADHURST",75
"BRADHURST AVE",272
"BRADY AVE",60
"BRAFORD ST",3
"BRAISTED AVE",19
"BRANDT PL",18
"BREVOORT PL",34
"BREVOORT ST",18
"BREWER BLVD",116
"BRIDGE ST",258
"BRIDGETOWN ST",12
"BRIDGEWATER PARK",1
"BRIDGEWATER ST",27
"BRIGGS",74
"BRIGGS AVE",397
"BRIGGS AVENUE",16
"BRIGHEIN 2ST",2
"BRIGHTOIN BEACH AVE",1
"BRIGHTON 1 ST",58
"BRIGHTON 1 STREET",5
"BRIGHTON 10 CT",31
"BRIGHTON 11 ST",177
"BRIGHTON 12",4
"BRIGHTON 12 ST",43
"BRIGHTON 13",9
"BRIGHTON 13 ST",48
"BRIGHTON 1ST PL",9
"BRIGHTON 1ST ST",8
"BRIGHTON 2 ST",50
"BRIGHTON 2 STREET",10
"BRIGHTON 3 ST",95
"BRIGHTON 3RD",31
"BRIGHTON 4TH ST",16
"BRIGHTON 5 ST",75
"BRIGHTON 6 ST",73
"BRIGHTON 7 ST",121
"BRIGHTON 7TH STREET",20
"BRIGHTON 8 CT",8
"BRIGHTON 8 ST",111
"BRIGHTON 8TH",4
"BRIGHTON BACH AVE",2
"BRIGHTON BCH AVE",134
"BRIGHTON BEACH",185
"BRIGHTON BEACH AV",36
"BRIGHTON BEACH AVE",1521
"BRIGHTON ST",40
"BRIGHTWATER COURT",16
"BRIGTHON 7 ST",1
"BRISTOL ST",275
"BRISTOL STREET",30
"BRITTON ST",18
"BROAD",66
"BROAD STREET",38
"BROADWAT AVENUE",1
"BROADWAY",22634
"BROADWAY AV",13
"BROADWAY AVE",791
"BROADWAY AVENUE",333
"BROADWAY BROOKLYN",8
"BROADWAY ST",28
"BRONX BLVD",275
"BRONX BOULEVARD",35
"BRONX PARK AV",4
"BRONX PARK AVE",60
"BRONX PARK E",36
"BRONX PARK EAST",278
"BRONX PARK SOUTH",123
"BRONX RIVE AVE",4
"BRONX RIVER",19
"BRONX RIVER AVE",310
"BRONXDALE",124
"BRONXDALE AVE",215
"BRONXWOOD",45
"BRONXWOOD AVE",299
"BROOK AE",6
"BROOK AVE",637
"BROOK AVENUE",71
"BROOKBRIDGE ST",1
"BROOKHAVEN AVE",74
"BROOKLYN AVE",571
"BROOKLYN AVENUE",19
"BROOKLYN BRIDGE PARK",297
"BROOKLYN BRIDGE PK",50
"BROOKYN AVENUE",2
"BROOME ST",420
"BROOME STREET",32
"BROWER PARK",1
"BROWN PL",27
"BRUCKNER",50
"BRUCKNER BLVD",627
"BRUCKNER BOULEVARD",24
"BRUCKNER EXPWY",11
"BRUNER AVE",138
"BRUNSWICK AVE",18
"BRYANT",29
"BRYANT AVE",541
"BRYANT AVENUE",57
"BRYANT PARK",37
"BRYANT RD",1
"BTWN 103",2
"BUCHANAN DR",1
"BUCHANAN PL",30
"BUCHANAN PLACE",11
"BUCKINGHAM RD",4
"BUD PL",10
"BUFFALO",19
"BUFFALO AV",5
"BUFFALO AVE",316
"BUFFALO ST",5
"BUHRE AVE",147
"BUILDING 37 LGA",1
"BUILDING 6",1
"BURCHELL AVE",13
"BURKE AVE",268
"BURKE AVENUE",49
"BURNS ST",65
"BURNS STREET",28
"BURNSIDE",10
"BUSHWICK AVE",311
"BUSHWICK INLET PARK",26
"BUSSING AVE",33
"BUTLER",38
"BUTLER PLC",14
"BUTLER ST",164
"BWAY",2098
"BX DALE AVE",6
"BX PK EAST",98
"BX PK EST",2
"BX PKE",11
"BXWOOD",2
"BXWOOD AVE",41
"BYRD STREET",4
"BYRON AVE",65
"Babbage St",369
"Babylon Ave",23
"Bailey Ave",2381
"Bailey Pl",300
"Bainbridge Ave",8983
"Bainbridge St",815
"Baisley Ave",65
"Baisley Blvd",971
"Baker Ave",213
"Balcom Ave",455
"Balfour Pl",27
"Balsam Pl",31
"Baltic Ave",11
"Baltic St",2083
"Bank St",1190
"Banker St",464
"Banner Ave",294
"Bantam Pl",3
"Barbara St",21
"Barbey St",316
"Barclay Ave",3223
"Barclay St",3372
"Bard Ave",3642
"Barker Ave",1744
"Barker St",46
"Barkley Ave",47
"Barlow Ave",31
"Barnard Ave",11
"Barnes Ave",3652
"Barnett Ave",716
"Barnwell Ave",157
"Barretto St",541
"Barrow St",1119
"Barry St",107
"Bartholdi St",184
"Bartlett Pl",16
"Bartlett St",162
"Barton Ave",58
"Bartow Ave",140
"Baruch Dr",254
"Baruch Pl",84
"Bascom Ave",42
"Bascom Pl",11
"Bassett Ave",244
"Bassford Ave",238
"Batchelder St",573
"Bath Ave",1998
"Bathgate Ave",1474
"Battery Ave",257
"Battery Pl",1339
"Baughman Pl",133
"Baxter Ave",5563
"Baxter St",2012
"Bay 10th St",134
"Bay 13th St",288
"Bay 14th St",336
"Bay 16th St",544
"Bay 17th St",393
"Bay 19th St",986
"Bay 20th St",355
"Bay 22nd St",286
"Bay 23rd St",448
"Bay 25th St",683
"Bay 26th St",299
"Bay 28th St",522
"Bay 29th St",583
"Bay 31st St",505
"Bay 32nd St",436
"Bay 34th St",326
"Bay 35th St",428
"Bay 37th St",269
"Bay 38th St",121
"Bay 40th St",181
"Bay 41st St",131
"Bay 44th St",65
"Bay 46th St",54
"Bay 48th St",26
"Bay 49th St",144
"Bay 50th St",108
"Bay 8th St",129
"Bay Ave",569
"Bay Pky",4922
"Bay Ridge Ave",3927
"Bay Ridge Pky",2804
"Bay Ridge Pl",114
"Bay St",4758
"Bay Street Landing",45
"Bay Ter",28
"Bayard St",1554
"Baychester Ave",2234
"Bayfield Ave",22
"Bayport Pl",78
"Bayside Ave",158
"Bayside Lot",2705
"Bayview Ave",189
"Bayview Pl",43
"Baywater Ct",18
"Beach 100th St",106
"Beach 102nd St",223
"Beach 108th St",269
"Beach 109th St",104
"Beach 110th St",59
"Beach 112th St",44
"Beach 113th St",68
"Beach 114th St",84
"Beach 115th St",107
"Beach 116th St",3684
"Beach 117th St",247
"Beach 118th St",182
"Beach 119th St",110
"Beach 120th St",169
"Beach 121st St",119
"Beach 122nd St",137
"Beach 123rd St",194
"Beach 124th St",164
"Beach 125th St",123
"Beach 126th St",72
"Beach 127th St",71
"Beach 128th St",73
"Beach 129th St",1636
"Beach 12th St",143
"Beach 130th St",86
"Beach 131st St",56
"Beach 132nd St",121
"Beach 133rd St",95
"Beach 135th St",70
"Beach 136th St",67
"Beach 137th St",62
"Beach 13th St",159
"Beach 141st St",46
"Beach 142nd St",47
"Beach 144th St",74
"Beach 146th St",65
"Beach 148th St",38
"Beach 14th St",117
"Beach 15th St",113
"Beach 16th St",59
"Beach 17th St",363
"Beach 19th St",781
"Beach 20th St",1830
"Beach 21st St",254
"Beach 22nd St",145
"Beach 25th St",99
"Beach 26th St",40
"Beach 27th St",68
"Beach 29th St",148
"Beach 30th St",66
"Beach 32nd St",66
"Beach 35th St",22
"Beach 36th St",56
"Beach 38th St",100
"Beach 3rd St",22
"Beach 40th St",182
"Beach 42nd St",31
"Beach 43rd St",66
"Beach 46th St",14
"Beach 47th St",22
"Beach 49th St",8
"Beach 50th St",43
"Beach 51st St",152
"Beach 53rd St",32
"Beach 54th St",278
"Beach 56th Pl",195
"Beach 56th St",100
"Beach 57th St",169
"Beach 58th St",115
"Beach 59th St",203
"Beach 62nd St",91
"Beach 63rd St",53
"Beach 65th St",38
"Beach 66th St",58
"Beach 67th St",97
"Beach 68th St",64
"Beach 69th St",110
"Beach 6th St",104
"Beach 73rd St",33
"Beach 74th St",64
"Beach 77th St",95
"Beach 79th St",99
"Beach 7th St",24
"Beach 80th St",116
"Beach 81st St",235
"Beach 84th St",191
"Beach 87th St",16
"Beach 88th St",37
"Beach 8th St",67
"Beach 90th St",158
"Beach 91st St",150
"Beach 92nd St",83
"Beach 94th St",58
"Beach 95th St",55
"Beach 96th St",134
"Beach 97th St",169
"Beach 99th St",71
"Beach 9th St",445
"Beach Ave",1519
"Beach Channel Dr",1562
"Beach Rd",15
"Beach St",506
"Beadel St",195
"Beak St",41
"Beard St",46
"Beaumont Ave",586
"Beaumont St",175
"Beaver Rd",316
"Beaver St",4948
"Beck St",645
"Bedell St",1014
"Bedford Ave",14712
"Bedford Park Blvd",3982
"Bedford Pl",58
"Bedford St",980
"Beech Ave",635
"Beekman Ave",46
"Beekman Pl",198
"Beekman St",2224
"Behan Ct",11
"Belair Rd",29
"Bell Ave",51
"Bell Blvd",12695
"Bellaire Pl",28
"Bellamy Loop",394
"Bellhaven Pl",28
"Belmont Ave",3633
"Belmont Pl",199
"Belmont St",74
"Belvidere St",270
"Bement Ave",214
"Benchley Pl",315
"Benedict Ave",1142
"Benham St",255
"Bennett Ave",1762
"Benson Ave",895
"Benson Pl",190
"Benson St",565
"Bent St",3
"Benton Ave",14
"Benton St",19
"Benziger Ave",98
"Bergen Ave",1368
"Bergen Ct",62
"Bergen St",7727
"Berkeley Pl",1290
"Berrian Blvd",237
"Berriman St",324
"Berry Ave",6
"Berry St",3408
"Bessemer St",148
"Bessemund Ave",21
"Bethel Loop",212
"Bethune St",408
"Beverley Rd",1961
"Beverly Rd",595
"Bialystoker Pl",174
"Bidwell Ave",4
"Billings Pl",76
"Billingsley Ter",101
"Bionia Ave",19
"Birch Ln",2
"Birch Rd",24
"Birchall Ave",127
"Bivona St",119
"Blackrock Ave",570
"Blackstone Ave",187
"Blake Ave",972
"Bleecker St",10184
"Bliss Ter",12
"Blondell Ave",749
"Blossom Ave",465
"Blueberry Ln",3
"Boerum Pl",892
"Boerum St",1053
"Bogardus Pl",168
"Bogart Ave",712
"Bogart St",459
"Bogota St",7
"Boller Ave",423
"Bolton Ave",531
"Bolton St",237
"Bond St",3268
"Bonner Pl",35
"Boone Ave",265
"Booth Memorial Ave",1147
"Booth St",1629
"Borden Ave",3861
