"V1","V2"
"W/O VERMONT ST",1
"W/O WILSON ST",1
"W/S 1 AVE",6
"W/S 100 ST",14
"W/S 120TH ST",1
"W/S 131 ST",4
"W/S 182 ST",2
"W/S 28 ST",16
"W/S 29 ST",20
"W/S 3 AVE",20
"W/S 30 PL",158
"W/S 30 PL 50  S/O",1
"W/S 30 ST",5
"W/S 31 ST",77
"W/S 33 AVE",6
"W/S 33 ST 50FT",1
"W/S 34 AVE",6
"W/S 34 RD",24
"W/S 34 ST",1
"W/S 37 ST 200FT",1
"W/S 5TH AVE",15
"W/S 66 ST",4
"W/S 67ST",1
"W/S 68 AVE",7
"W/S 6TH AVE",18
"W/S 76 RD",1
"W/S 7TH AVE",24
"W/S 88 ST",1
"W/S 9 ST",1
"W/S 90 ST",3
"W/S 90TH ST",2
"W/S 95 ST",9
"W/S 9TH AVE",20
"W/S AMBOY STREET",1
"W/S ASHFORD ST",5
"W/S ASHLAND PL",6
"W/S AUTUMN AVE",2
"W/S BAINBRIDGE AVE",10
"W/S BANCROFT PL",1
"W/S BATCHELDER ST",32
"W/S BOERUM PL",2
"W/S BOOTH ST",1
"W/S BRADHURST AVE",1
"W/S BRIDGE PLAZA CT",3
"W/S BRIGHTON 3RD ST",2
"W/S BROADWAY",59
"W/S BROOKLYN AV",2
"W/S BULWER PL",1
"W/S CLOVERDALE BLVD",3
"W/S COLES ST",1
"W/S COMMERCIAL ST",1
"W/S CONEY ISLAND AV",10
"W/S CONEY ISLAND AVE",65
"W/S CROTONA PKWY 90",1
"W/S DECATUR AVE",2
"W/S DRIGGS  AVE",1
"W/S DRIGGS AVE",8
"W/S DYBOV PL",1
"W/S DYLER PL",1
"W/S E 102 ST",2
"W/S E 181ST STREET",1
"W/S E 22 ST",6
"W/S E 23 ST",27
"W/S E 28 ST",3
"W/S E 28S T",1
"W/S E 31 ST",7
"W/S E 36 ST",1
"W/S E 82 ST",1
"W/S ELDERT ST",1
"W/S EMONALD ST",1
"W/S ESSEX ST",3
"W/S FORSYTH ST 20FT",1
"W/S FRONT ST",61
"W/S GEORGIA AVE",8
"W/S GIPSON ST",1
"W/S GOLD ST",22
"W/S HARMAN",1
"W/S HENERY ST",1
"W/S HICKS 50FT",1
"W/S HICKS ST",14
"W/S HOGAN ST",7
"W/S HUDSON MANIOR TE",1
"W/S HUGARL ST",1
"W/S HUMBOLDT ST",3
"W/S JAY ST 20FT",1
"W/S JOHN ST",1
"W/S KENT AVE",7
"W/S KENT ST",1
"W/S KINGSLAND AVE",10
"W/S LEE AVE",1
"W/S LINCOLN AVE",7
"W/S LINCOLN AVE 40 F",1
"W/S LOGAN",1
"W/S LOGAN ST",39
"W/S LUDLOM PL",1
"W/S MALCOLM X BLVD",15
"W/S MANHATAN AVE",1
"W/S MONTAUK",1
"W/S MONTAUK AVE",12
"W/S MORRIS",1
"W/S MOTHER GASTON BL",2
"W/S MYRTLE",2
"W/S OF FRONT",2
"W/S OF MORRIS AVE",2
"W/S OF W 24TH ST",1
"W/S OF WEST ST",2
"W/S OF WHITTIER ST",1
"W/S OLAY AVE",1
"W/S OLMSTEAD AVE",6
"W/S PARK AVE",41
"W/S PEARL",22
"W/S PEARL ST",107
"W/S PENNSYLVANIA AVE",4
"W/S PITT",2
"W/S PITT ST",30
"W/S PLAZA EAST",1
"W/S QNS. PLAZA EAST",1
"W/S QUEENS BLVD",1
"W/S QUEENS BLVD 50FT",1
"W/S RESERVOIR AVE",6
"W/S RIDER AVE",2
"W/S RIVER AVE",9
"W/S ROEBLING ST",1
"W/S RYERSON AVE",1
"W/S SEAMAN AVE",3
"W/S SHEFFIELD AVE",10
"W/S SOUTH END AVE",9
"W/S SOUTH ST",42
"W/S ST JAMES PL",2
"W/S SUMMER AV",2
"W/S SUTPHIN 150 FT",1
"W/S TROY AVE",1
"W/S UNION AVE 10FT",1
"W/S VAN BRUNT",3
"W/S VAN CORTLANDT PA",1
"W/S VARICK ST",2
"W/S VERMONT  ST",1
"W/S VERMONT ST",6
"W/S W 207TH STREET",1
"W/S W 237 ST",1
"W/S W 75 STREET",1
"W/S WALWORTH ST",1
"W/S WARWICK ST",2
"W/S WASHINGTON ST",17
"W/S WATER ST",11
"W/S WEBSTER AVE",45
"W/S WHITTIER 110 FT",1
"W/S WHITTIER ST",182
"W/S WINAUF AVE",1
"W/S WYTHE AVE",6
"W/S YELLOWSTONE BLVD",14
"W/S [PARK AVE",1
"W/S/O ADAMS ST",1
"W/S/O WEST ST",1
"W/SOF BEDFORD AVE",1
"W110 ST",1
"W136",1
"W165 STREET",1
"W2 125 ST",1
"W39TH ST",3
"W45 ST",2
"W58 ST",2
"W74 ST",1
"W8 ST",2
"W83",1
"WACTON AVE",8
"WADDSWORTH AVE",2
"WADSWORTH",181
"WADSWORTH AVE",499
"WADSWORTH TERR",34
"WADWORTH AVE",11
"WAIGHNWRIGHT AVE",5
"WAIN WRIGHT",7
"WAIN WRIGHT AVE",2
"WAINWRIGHT AVE",66
"WAINWRINGHT AVE",1
"WAKEMAN PL",13
"WALDO AVE",86
"WALES AV",22
"WALES AVE",763
"WALKER ST",35
"WALKERS ST",1
"WALL ST",215
"WALL STREET",15
"WALLABOUT ST",97
"WALLACE",160
"WALLACE AVE",344
"WALLACE AVENUE",33
"WALLWORTH ST",2
"WALNUT AVE",66
"WALTER AVE",6
"WALTON",65
"WALTON  AVE",5
"WALTON AVE",1132
"WALTON AVENUE",60
"WALTON AVENUEE",1
"WALWORTH ST",91
"WAMEOKP",1
"WARD AVE",151
"WARDS MEADOW",3
"WARDS MEADOW LOOP",85
"WARDS MEADOWS LOOP",3
"WARDS MED LOOP",2
"WARING",24
"WARING AVE",137
"WARING AVENUE",30
"WARKINS ST",1
"WARKSON AVE",1
"WARREN",43
"WARREN ST",636
"WARREN STREET",40
"WARSOFF PL",83
"WARTMAN AVE",5
"WARWICK",13
"WARWICK ST",92
"WARWICK STREET",6
"WASHIGTON AVE",1
"WASHING AVE",1
"WASHINGOTN ST",1
"WASHINGTOM AVE",1
"WASHINGTON",178
"WASHINGTON  ST",4
"WASHINGTON AV",116
"WASHINGTON AVE",1545
"WASHINGTON PK",40
"WASHINGTON PL",33
"WASHINGTON SQ NORTH",5
"WASHINGTON ST",1099
"WASHINGTON STREET",45
"WASHINGTON VILLAGE",1
"WASINGTON AVE",7
"WASTON AVE",4
"WATER AVE",4
"WATER ST",700
"WATER STREET",61
"WATERBERRY AVE",5
"WATERBURY",7
"WATERBURY ST",18
"WATERS EDGE DR",13
"WATERS PL",84
"WATERS ST",3
"WATERSIDE PL",385
"WATERSIDE PLACE",3
"WATERSIDE PLAZA",48
"WATERSIDE PLZ",13
"WATINWRIGHT AVE",2
"WATJEAN CT",5
"WATKIN ST",6
"WATKINS",12
"WATKINS ST",127
"WATSON",16
"WATSON AVE",456
"WATTS ST",33
"WATTS STREET",11
"WATWORTH AVE",1
"WAVERLY AVE",235
"WAVERLY PL",78
"WAVERLY ST",8
"WAVERY AVE",1
"WAYNE AVE",31
"WAYNE AVENUE",1
"WAYNE ST",3
"WB 137 AV. 175 ST -",66
"WB 207TH ST @ VERMIL",2346
"WB 34 AV. 81 ST - 77",45
"WB 34TH ST @ 6TH AVE",91
"WB 4TH AVE @ 41ST ST",6130
"WB 51 AV HILLYER ST",3
"WB 58 AV UNDERHILL A",38
"WB ATLANTC AVE",1
"WB ATLANTIC AVE @ 86",2291
"WB ATLANTIC AVE @ RO",3336
"WB AVENUE S LAKE ST",5
"WB BRUCKNER BLVD @ M",663
"WB CASTLETN AV. HAVN",163
"WB E 135TH ST @ ALEX",22351
"WB E HOUSTON ST. FDR",638
"WB E NEWYORK AV. RAL",14
"WB E TREMONT AVE @ C",448
"WB E135 ST. ST ANNS",320
"WB E149 ST. PROSPECT",105
"WB EASTERN PKWY @ RO",8236
"WB EMMONS AV. E19 ST",17
"WB EMPIRE BV. LEFFER",163
"WB FLATLANDS AVE @ E",22551
"WB FORDHAM RD @ MARI",263
"WB FORDHAM RD @ SEDG",269
"WB FORDHAM RD @ THIR",107
"WB FOREST AVE @ MORN",776
"WB FULTON ST. UTICA",39
"WB GOETHALS RD N @ J",42038
"WB HILLSIDE AV. 185",414
"WB HILLSIDE AVE @ 13",10664
"WB JAMAICA AV",6
"WB JAMAICA AVE @ 224",8954
"WB KINGS HWY @ E 24T",13488
"WB LINDEN BLVD @ LIN",11235
"WB LINDEN BLVD @ SCH",8204
"WB LINDEN BV. 175 ST",49
"WB LORING AV",3
"WB MARSH AV. RCHMNDH",1033
"WB N CONDUIT AVE @ V",6258
"WB N. CONDUIT AV. CR",313
"WB NORTHERN BV 95 ST",614
"WB NORTHERN BV. PARS",129
"WB PARK AV CARLTON A",3795
"WB PARK AVE @ WAVERL",2577
"WB QUEENS BLVD @ 36T",23938
"WB QUEENS BLVD @ 56T",30760
"WB ROCKAWAY BLVD @ L",14241
"WB SEDGWICK AV DICKN",77
"WB TILDEN AV RALPH A",9
"WB UNION TRPK @ 213T",28358
"WB WILLOWBROOK RD BI",409
"WB WOODROW RD. HELIO",194
"WB WORTMAN AV",1
"WEBB",13
"WEBB AVE",265
"WEBB AVENUE",33
"WEBESTERN AVENUE",1
"WEBSRTER AVE",1
"WEBSTER",114
"WEBSTER AV",28
"WEBSTER AVE",2187
"WEBSTER AVENUE",317
"WEBSTER AVWE",1
"WEBSTER RD",2
"WEBSTERN AVE",2
"WECKER AVE",1
"WEEKS AVE",53
"WEIRDFIELD ST",2
"WEIRFIELD",48
"WEIRFIELD AVE",3
"WEIRFIELD ST",266
"WELDON ST",53
"WELDON STREET",15
"WELLING COURT",10
"WELLING CT",44
"WELLINGTON CT",31
"WELLINTON AVE",1
"WENTWORTH AVE",1
"WERIRFIELD ST",1
"WESCHESTER AVE",10
"WEST",59
"WEST  137 ST",1
"WEST  BROADWAY",4
"WEST  ST",16
"WEST 1 ST",16
"WEST 10 ST",19
"WEST 10 STREET",25
"WEST 103 ST",17
"WEST 104 STREET",13
"WEST 105 ST",52
"WEST 105 STREET",16
"WEST 105TH ST",11
"WEST 106 STREET",19
"WEST 107 ST",18
"WEST 107TH ST",5
"WEST 108 ST",19
"WEST 109 STREET",11
"WEST 10TH ST",59
"WEST 10TH STREET",8
"WEST 11",4
"WEST 11 ST",34
"WEST 115 STREET",25
"WEST 116 ST",47
"WEST 116 STREET",119
"WEST 117",3
"WEST 117 STREET",65
"WEST 117TH ST",2
"WEST 118 STREET",86
"WEST 12 ST",23
"WEST 120 STREET",48
"WEST 121 ST",10
"WEST 121 STREET",82
"WEST 122 STREET",51
"WEST 123",4
"WEST 123 STREET",100
"WEST 125 ST",110
"WEST 125 STREET",65
"WEST 125TH STREET",28
"WEST 126TH  STREET",2
"WEST 126TH STREET",47
"WEST 127 ST",16
"WEST 128 ST",34
"WEST 128TH  STREET",1
"WEST 129 ST",13
"WEST 12ST",4
"WEST 12TH ST",21
"WEST 12TH STREET",36
"WEST 13 ST",19
"WEST 130 ST",6
"WEST 130TH STREET",3
"WEST 131 ST",18
"WEST 131 STREET",108
"WEST 132 ST",37
"WEST 132 STREET",52
"WEST 133 ST",13
"WEST 133 STREET",39
"WEST 134",3
"WEST 134 ST",11
"WEST 135 ST",59
"WEST 135 STREET",221
"WEST 136 STREET",31
"WEST 137 ST",47
"WEST 138 ST",19
"WEST 138TH STREET",10
"WEST 139TH STREET",12
"WEST 13TH",3
"WEST 13TH STREET",18
"WEST 140 STREET",9
"WEST 141",3
"WEST 141 ST",24
"WEST 143 ST",32
"WEST 145 ST",146
"WEST 145 STREET",45
"WEST 147TH ST",3
"WEST 148TH STREET",6
"WEST 14TH ST",54
"WEST 15 STREET",30
"WEST 151 ST",96
"WEST 151 STREET",21
"WEST 151ST STREET",4
"WEST 152ND ST",4
"WEST 152ND STREET",7
"WEST 153 ST",11
"WEST 155 STREET",9
"WEST 156 STREET",16
"WEST 157 ST",5
"WEST 157 STREET",13
"WEST 158 STREET",15
"WEST 159 STREET",13
"WEST 15TH ST",17
"WEST 15TH STREET",17
"WEST 16 ST",52
"WEST 160 STREET",10
"WEST 160TH ST",5
"WEST 162 STREET",18
"WEST 164 ST",5
"WEST 167 STREET",12
"WEST 168 ST",102
"WEST 168 STREET",12
"WEST 169 ST",19
"WEST 17 ST",42
"WEST 170 STREET",26
"WEST 170TH ST",2
"WEST 173 ST",16
"WEST 173 STREET",10
"WEST 174 ST",30
"WEST 174TH ST",5
"WEST 175TH STREET",1
"WEST 177 ST",16
"WEST 179",1
"WEST 179TH ST",7
"WEST 179TH STREET",11
"WEST 18 ST",9
"WEST 18 STREET",20
"WEST 180 ST",156
"WEST 181 ST",196
"WEST 181TH STREET",63
"WEST 182 STREET",9
"WEST 183 RD",1
"WEST 183 ST",35
"WEST 183RD",2
"WEST 187",1
"WEST 187 TH ST",1
"WEST 187TH STREET",36
"WEST 190 STREET",16
"WEST 190TH STREET",10
"WEST 195 ST",3
"WEST 1ST STREET",8
"WEST 20 STREET",12
"WEST 207 ST",31
"WEST 207 STREET",19
"WEST 207 TH STREET",3
"WEST 207TH ST",40
"WEST 207TH STREET",172
"WEST 21",50
"WEST 21 ST",58
"WEST 21 STREET",72
"WEST 216 STREET",4
"WEST 21TH ST",1
"WEST 21TH STREET",2
"WEST 22 STREET",8
"WEST 225 ST",183
"WEST 225TH ST",9
"WEST 225TH STREET",28
"WEST 23 STREET",44
"WEST 230TH STREET",8
"WEST 231ST STREET",51
"WEST 232ND STREET",4
"WEST 238TH",19
"WEST 238TH STREET",50
"WEST 26 ST",63
"WEST 26TH STREET",13
"WEST 28 STREET",66
"WEST 3 ST",9
"WEST 30 ST",26
"WEST 30TH",1
"WEST 30TH ST",82
"WEST 31 ST",99
"WEST 32 ST",21
"WEST 33 ST",61
"WEST 34 ST",33
"WEST 35 STREET",22
"WEST 35TH STREET",30
"WEST 36",13
"WEST 36 ST",51
"WEST 36 STREET",37
"WEST 36TH STREET",26
"WEST 38 STREET",10
"WEST 3RD AVE",2
"WEST 4 STREET",4
"WEST 41 ST",11
"WEST 41 STREET",14
"WEST 42 ST",53
"WEST 42 STREET",33
"WEST 43",21
"WEST 43 ST",72
"WEST 43RD",10
"WEST 43RD ST",49
"WEST 43RD STREET",71
"WEST 44 ST",77
"WEST 44 STREET",42
"WEST 45 ST",31
"WEST 46",12
"WEST 47TH ST",42
"WEST 49 ST",11
"WEST 49 STREET",19
"WEST 49TH STREET",15
"WEST 5",4
"WEST 5 ST",12
"WEST 50 ST",22
"WEST 50TH  STREET",1
"WEST 50TH STREET",51
"WEST 51ST STREET",14
"WEST 53",9
"WEST 54 ST",46
"WEST 54 STREET",53
"WEST 54TH ST",30
"WEST 55 STREET",134
"WEST 56 STREET",23
"WEST 57",8
"WEST 57 STREET",38
"WEST 57TH ST",15
"WEST 58 STREET",29
"WEST 5TH ST",14
"WEST 6",8
"WEST 60 STREET",4
"WEST 63 RD ST",2
"WEST 63RD",3
"WEST 64",1
"WEST 6TH",4
"WEST 6TH ST",13
"WEST 7 ST",8
"WEST 70TH ST",9
"WEST 71 ST",17
"WEST 71ST ST",14
"WEST 72ND ST",92
"WEST 73 ST",8
"WEST 73 STREET",3
"WEST 73ST",1
"WEST 74 ST",6
"WEST 74 STREET",5
"WEST 74TH ST",12
"WEST 75TH ST",19
"WEST 76TH",1
"WEST 76TH ST",18
"WEST 78 ST",2
"WEST 79TH ST",66
"WEST 8 ST",77
"WEST 8 STREET",151
"WEST 82 STREET",44
"WEST 82ND ST",12
"WEST 83",3
"WEST 83 ST",23
"WEST 83 STREET",26
"WEST 83RD STREET",43
"WEST 84 ST",4
"WEST 85",1
"WEST 85 ST",8
"WEST 87 ST",28
"WEST 88 ST",37
"WEST 8TH",7
"WEST 8TH ST",64
"WEST 8TH STREET",54
"WEST 92 ST",20
"WEST 92ND ST",3
"WEST 93 ST",16
"WEST 94 ST",17
"WEST 94 STREET",8
"WEST 97 ST",16
"WEST 98 ST",5
"WEST 99TH ST",4
"WEST 9TH STREET",8
"WEST AVE",33
"WEST AVENUE",14
"WEST BRIGHTON AVE",30
"WEST BRIGHTON AVENUE",2
"WEST BROADWAY",702
"WEST BUNRSIDE AVE",1
"WEST BURY CT",2
"WEST CHESTER AVE",45
"WEST EDN AVE",10
"WEST END",356
"WEST END AVE",4699
"WEST END AVE (S/B) @",2655
"WEST END AVENUE",82
"WEST END ON W 89",1
"WEST FARMS DR",1
"WEST FARMS RD",35
"WEST FORDHAM AVE",2
"WEST FORDHAM RD",54
"WEST FORDHAM ROAD",179
"WEST HOUSTON ST",18
"WEST KINGBRIDGE RD",4
"WEST KINGBRIDGE ROAD",2
"WEST KINGSBRIDGE AVE",8
"WEST KINGSBRIDGE RD",204
"WEST KINGSBRIDGE ROA",111
"WEST MIBNNSTER RD",1
"WEST MINSTER RD",12
"WEST OF CLAY AVE",1
"WEST OF E 28",2
"WEST OF MC DONALD AV",3
"WEST SIDE OF VALENTI",1
"WEST ST",895
"WEST ST (PIER 40)",1
"WEST ST (S/B) @ W HO",376
"WEST ST PIER 10",1
"WEST STREET",128
"WEST THAMES",17
"WEST THAMES STREET",15
"WEST TREMONT AVENUE",5
"WEST4 92 ND ST",1
"WESTBURY COURT",11
"WESTBURY CT",46
"WESTBURY ST",3
"WESTCHER AVE",2
"WESTCHERST ER AVE",1
"WESTCHESER AVE",2
"WESTCHESTER",104
"WESTCHESTER AV",29
"WESTCHESTER AVE",1875
"WESTCHESTER AVENUE",122
"WESTCHESTER RD",6
"WESTCHESTRER AVE",1
"WESTEND",7
"WESTEND AVE",180
"WESTERVEIT AVE",1
"WESTERVELT AVE",16
"WESTFIELD ST",9
"WESTMINISTER RD",44
"WESTMINSTER RD",68
"WESTSIDE AVE",11
"WESTSIDE OF SPRINGFI",1
"WESTY END AVE",1
"WETHEROLE",6
"WETHEROLE ST",106
"WETHROLE",2
"WEXFORD TERRACE",17
"WHARTON",1
"WHASINGTON AVE",1
"WHEELER",14
"WHEELER AVE",164
"WHIITTIER ST",2
"WHIPPLE ST",8
"WHITE  PLAINS RD",2
"WHITE HALL ST",27
"WHITE OPLAINS RD",1
"WHITE PL RD",39
"WHITE PLAIN RD",38
"WHITE PLAINS",61
"WHITE PLAINS  ROAD",1
"WHITE PLAINS RD",2588
"WHITE PLAINS RD (S/B",3013
"WHITE PLAINS RD LOT",620
"WHITE PLAINS ROAD",708
"WHITE PLANS RD",8
"WHITE PLSINS RD",1
"WHITE ST",98
"WHITE STREET",4
"WHITEHALL TER",3
"WHITEPLAIN ROAD",2
"WHITEPLAINS RD",64
"WHITEPLAINS ROAD",17
"WHITESTONE EXP",4
"WHITESTONE EXPWY",14
"WHITESTONE EXPWY SVC",5268
"WHITLOCK AVE",6
"WHITNEY AVE",118
"WHITTIER ST",372
"WHITTIER ST .",1
"WHITTIER STREET",87
"WHITWELL PL",6
"WICKHAM AVE",137
"WIENFIELD ST",1
"WIFFERTS AVE",1
"WILBUR ST",1
"WILCOX AVE",25
"WILDER",7
"WILDER AVE",106
"WILDER AVENUE",11
"WILKERSON",2
"WILKINSON",5
"WILKINSON AVE",30
"WILLABROOK RD",1
"WILLET AVE",19
"WILLETS PT BLVD",114
"WILLETT AVE",16
"WILLIAM ST",185
"WILLIAMBRIDGE RD",14
"WILLIAMS",22
"WILLIAMS AV",20
"WILLIAMS AVE",220
"WILLIAMS BRIDGE RD",27
"WILLIAMSBRDGE RD",2
"WILLIAMSBRIDGE",60
"WILLIAMSBRIDGE RD",261
"WILLIAMSBRIDGE ROAD",37
"WILLIAMSBRIGDE",1
"WILLIAMSBURG ST (S/B",5045
"WILLIAMSBURG WEST",11
"WILLIAMSBURG WEST ST",18
"WILLIAMSON AVE",1
"WILLIANSBRIDGE RD",3
"WILLIS AV",11
"WILLIS AVE",395
"WILLIS AVENUE",25
"WILLIS ST",2
"WILLMOHR ST",63
"WILLMOHR STREET",16
"WILLOOUGHBY AVE",2
"WILLOUBY ST",1
"WILLOUGBHY ST",1
"WILLOUGHBY",146
"WILLOUGHBY AV",148
"WILLOUGHBY AVE",744
"WILLOUGHBY ST",263
"WILLOW ST",33
"WILLOW STREET",8
"WILLOWBROOK PARK",4
"WILLOWBROOK PK",2
"WILLOWBROOK RD",26
"WILOOUGHBY ST",1
"WILSON",59
"WILSON AV",27
"WILSON AVE",983
"WILSON ST",78
"WILSONA AVE",1
"WILSONN AVE",1
"WINCHESTER BLVD",67
"WINDER AVE",1
"WINDOR",1
"WINDSOR PL",109
"WINDSOR PLACE",18
"WINHAVEN AVE",1
"WINHROP ST",1
"WINSLESTER BLVD",1
"WINT AVE",1
"WINTER AVE",8
"WINTHOP ST",7
"WINTHROOP ST",14
"WINTHROP ST",782
"WINTHROP STREET",141
"WINTHROPT",1
"WINTROP STREET",2
"WIRT AVE",15
"WISSMAN AVE",9
"WITHEMONT AVE",1
"WITHER ST",1
"WITHERS",3
"WITHERS ST",63
"WITHIOFF ST",1
"WITHROP ST",3
"WITTMORE",1
"WLATON AVE",1
"WMC",1
"WOLCOTT",3
"WOLCOTT ST",48
"WOLDRON ST",1
"WOOD AVE",21
"WOOD ROAD",3
"WOODBINE ST",246
"WOODBINE STREET",8
"WOODBIRD",1
"WOODCREST RD",11
"WOODDRUFF AVE",1
"WOODHAVEN",11
"WOODHAVEN AVE",1
"WOODHAVEN BLVD",208
"WOODHAVEN BLVD (N/B)",7296
"WOODHAVEN BLVD (S/B)",1563
"WOODHULL ST",47
"WOODPOINT AVE",2
"WOODRAW RD",3
"WOODRD",2
"WOODROW RD",26
"WOODRUF AVE",2
"WOODRUFF AV",9
"WOODRUFF AVE",169
"WOODSIDE",30
"WOODSIDE AVE",196
"WOODSTOCK AVE",1
"WOODUL",1
"WOODWARD",8
"WOODWARD AVE",126
"WOODYCREST",68
"WOODYCREST AVE",160
"WOOLBINE",1
"WOOSTER ST",488
"WOPOWOOD AVE",1
"WORHRLE AVE",2
"WORKHAM",1
"WORTHMAN AVE",23
"WORTMAN",15
"WORTMAN AVE",214
"WORTMAN ST",6
"WRDS MED LOOP",1
"WRIGHT ST",2
"WRRKS AVE",1
"WS MILFORD",1
"WSIDE BROKLYN AVE",1
"WV 207TH STREET",1
"WYATT AVE",2
"WYATT STREET",6
"WYCKOFF",95
"WYCKOFF AV",41
"WYCKOFF AVE",1042
"WYCKOFF ST",178
"WYCKOFF STREET",11
"WYCOFF",12
"WYONA S",1
"WYONA ST",166
"WYONA STREET",8
"WYTHE AV",8
"WYTHE AVE",390
"WYTHE ST",3
"WYTHE VAE",1
"WYTRE AVE",1
"Wadsworth Ave",1946
"Wadsworth Ter",378
"Wakeman Pl",68
"Walcott Ave",17
"Waldo Ave",671
"Waldron St",231
"Wales Ave",701
"Walker St",3865
"Wall St",4267
"Wallabout St",2887
"Wallace Ave",2502
"Walnut Ave",305
"Waltham St",612
"Walton Ave",10609
"Walton St",481
"Walworth St",831
"Wanamaker Pl",390
"Ward Ave",1210
"Wareham Pl",55
"Waring Ave",744
"Warren St",10226
"Warrington Ave",5
"Warsoff Pl",374
"Warwick St",136
"Washington Ave",8814
"Washington Park",657
"Washington Pl",1562
"Washington Sq",363
"Washington St",13030
"Washington Walk",5
"Watchogue Rd",71
"Water St",9689
"Waterbury Ave",376
"Waterbury St",92
"Waters Edge Dr",113
"Waters Pl",25
"Waterview St",13
"Watkins St",239
"Watson Ave",1359
"Watson Pl",32
"Watts St",379
"Waverly Ave",1869
"Waverly Pl",2118
"Wayne Ave",1403
"Wayne St",54
"Webb Ave",1302
"Webster Ave",15130
"Webster Pl",35
"Weehawken St",76
"Weeks Ave",373
"Weirfield St",1511
"Wellbrook Ave",35
"Weller Ave",48
"Weller Ln",74
"Welling Ct",133
"Wellington Ct",148
"Wentworth Ave",11
"West Ave",2022
"West End Ave",7601
"West Farms RD",365
"West St",4194
"Westbourne Ave",42
"Westbrook Ave",16
"Westchester Ave",22572
"Westchester Sq",2122
"Westcott Blvd",136
"Westervelt Ave",388
"Westgate St",59
"Westminster Rd",1195
"Westport St",47
"Westside Ave",131
"Westwood Ave",95
"Wetherole St",1208
"Wexford Ter",1028
"Wheeler Ave",919
"Whipple St",402
"White Plains Rd",33858
"White St",2469
"Whitehall St",1463
"Whitehall Ter",64
"Whitlock Ave",182
"Whitman Ave",48
"Whitney Ave",1535
"Whitney Pl",72
"Whittier St",655
"Wickham Ave",104
"Wieland Ave",13
"Wilcox Ave",78
"Wilder Ave",123
"Wilkinson Ave",476
"Willets Point Blvd",370
"Willett Ave",341
"William Pl",12
"William St",5747
"Williams Ave",421
"Williamsbridge Rd",4891
"Williamsburg St",30
"Williamsburg St East",377
"Williamsburg St West",859
"Williamson Ave",42
"Willis Ave",821
"Willoughby Ave",4235
"Willoughby St",6548
"Willow Ave",79
"Willow Ln",134
"Willow Pl",120
"Willow St",743
"Willowbrook Rd",71
"Wilson Ave",1462
"Wilson St",614
"Wiman Pl",4
"Winant Ave",32
"Winchester Ave",45
"Winchester Blvd",86
"Windemere Ave",5
"Windermere Rd",63
"Windsor Pl",397
"Windsor Rd",65
"Winter Ave",33
"Winthrop Pl",292
"Winthrop St",1679
"Wirt Ave",33
"Withers St",416
"Wood Ave",604
"Wood Rd",639
"Woodbine Ave",7
"Woodbine St",2387
"Wooddale Ave",1
"Woodhaven Blvd",2414
"Woodhull Ave",265
"Woodhull St",66
"Woodpoint Rd",101
"Woodrow Rd",70
"Woodruff Ave",651
"Woodside Ave",4177
"Woodward Ave",982
"Woodycrest Ave",928
"Wooster St",2753
"Worth St",1062
"Worthen St",85
"Wortman Ave",705
"Wrenn St",4
"Wright Ave",29
"Wright St",160
"Wyatt St",49
"Wyckoff Ave",2317
"Wyckoff St",1315
"Wyona St",523
"Wythe Ave",4332
"Wythe Pl",954
"XENIA AVE",1
"XENIA ST",34
"Xenia St",157
"YATES AVE",79
"YATES AVENUE",10
"YELLOW STONE BLVD",8
"YELLOWSTONE",57
"YELLOWSTONE BLVD",859
"YELLOWSTONE BOULEVAR",35
"YIPPON",1
"YORK AVE",655
"YORK AVE (N/B) @ E 7",950
"YORK AVENUE",84
"YORK ST",125
"YORK STREET",14
"Yates Ave",502
"Yates Rd",31
"Yellowstone Blvd",2585
"Yetman Ave",77
"York Ave",20772
"York St",552
"Young Ave",103
"Young St",16
"ZEREGA",2
"ZEREGA AVE",195
"Zerega Ave",1494
"Zoe St",24
"Zoller Rd",34
"Zulette Ave",200
"paerdegat north",413
"paerdegat south",58
"1 B WEST",1
"1/2 W 45 ST",1
"10 AV",12
"1000  W 15 ST",1
"100th Rd",5
"105 STREET",12
"106th Rd",37
"107th Rd",11
"11 EAST 26TH ST",1
"113 AVE",30
"113th Rd",54
"115TH RD",1
"115th Rd",82
"119TH STREET",3
"119th Rd",102
"11ST AV",1
"120 STREET",25
"121ST STREET",3
"123 AVE",15
"123RD STREET",5
"127",3
"127th Pl",62
"128 RD",1
"129TH ST",20
"130th Pl",39
"132nd Rd",37
"138 PL",29
"138 PLACE",7
"138th Rd",22
"139th Ave",63
"141st Rd",47
"144 ST",51
"145 ST",47
"145 STREET",3
"145TH ST",3
"145th Pl",60
"145th St Brg",3
"146TH STREET",6
"146th Dr",66
"146th Rd",44
"146th Ter",90
"147 STREET",34
"148 AVE",62
"148TH RD",1
"149th Dr",78
"15 STREET",27
"150TH ST",31
"152nd Ave",8
"153 STREET",21
"153rd Ave",183
"153rd Ln",5
"154 STREET",7
"159TH STREET",2
"15TH STREET",34
"15th Dr",104
"160TH S",1
"161 STREET",30
"164 PL",9
"165 AVE",5
"170TH ST",7
"172ND ST",7
"173 ST",57
"175TH ST",25
"177 ST",47
"177 STREET",26
"179 PL",22
"179 ST",32
"179TH PL",7
"17th Ct",15
"183",3
"183rd Pl",25
"185 ST",29
