"V1","V2"
"89th Ave",12185
"89th St",3371
"8TH",97
"8TH AV",75
"8TH AVE",6856
"8TH AVE (N/B) @ 57TH",337
"8TH AVE-PARKING LOT",2
"8TH AVENUE",897
"8TH ST",444
"8TH STREET",89
"8th Ave",57459
"8th St",2810
"9 AVE",1457
"9 AVENUE",144
"9 ST",555
"9 STREET",49
"90 AVE",146
"90 ST",238
"90 STREET",39
"90TH AVENUE",9
"90TH ST",37
"90th Ave",6625
"90th Rd",498
"90th St",5479
"91 AVE",254
"91 ST",207
"91 STREET",56
"912 AVE",1
"91st Ave",2562
"91st Pl",78
"91st Rd",65
"91st St",3002
"92 ST",264
"92 STREET",125
"92nd Ave",333
"92nd Rd",506
"92nd St",2756
"93 AVE",71
"93 AVENUE",15
"93 ST",239
"93TH STREET",1
"93rd Ave",1258
"93rd St",3299
"94 DRIVE",1
"94 ST",431
"94 STREET",95
"94TH ST",21
"94th Ave",651
"94th Dr",34
"94th Rd",156
"94th St",4129
"95 AVE",214
"95 ST",233
"95th Ave",2349
"95th St",2689
"96 AVE",2
"96 ST",208
"96th Pl",19
"96th St",2191
"97 AVE",248
"97 PL",102
"97 PLACE",77
"97 ST",309
"97 STREET",117
"97TH ST",20
"97th Ave",1581
"97th Pl",709
"97th St",3701
"97th St Transverse",10
"98 ST",294
"98 STREET",89
"980 AVE",1
"98th Ave",246
"98th Pl",296
"98th St",3986
"99 AVE",52
"99 PL",2
"99 ST",382
"99th Ave",474
"99th Pl",168
"99th St",4518
"9TH AVE",2169
"9TH AVENUE",339
"9TH ST",148
"9TH STREET",164
"9th Ave",31194
"9th Rd",18
"9th St",6065
"ABERDEEN ST",20
"ACADEMY ST",107
"ACADEMY STREET",21
"ACHER",1
"ACKERMAN ST",13
"ADAM CLAYTON POWELL",197
"ADAMS PLACE",31
"ADAMS ST",426
"ADEE",93
"ADEE AVE",165
"ADEE AVENUE",80
"ADEEE AVENUE",2
"ADELPHI ST",337
"ADELPHI STREET",20
"ADRIAN AVE",52
"AIDERTON ST",1
"ALABAMA AV",38
"ALABAMA AVE",170
"ALBANNERS WEST LOT",5
"ALBANY",47
"ALBANY AV",34
"ALBANY AVE",684
"ALBANY AVENUE",79
"ALBANY CRESCENT",14
"ALBEMARLE RD",200
"ALBEMARLE ROAD",9
"ALBERMARLE RD",67
"ALBERMARLE ROAD",9
"ALDERTON ST",64
"ALDUS ST",51
"ALEXANDER AVE",418
"ALLEN ST",737
"ALLEN STREET",76
"ALLENTON",3
"ALLERTON AVE",243
"ALLERTON AVE (E/B) @",1557
"ALLERTON AVE (W/B) @",2222
"ALLERTON AVENUE",92
"ALLIED LOT",3
"ALMEDA",11
"ALMEDA AVE",208
"ALMOND ST",3
"ALSTUNE AVE",1
"ALSTYNE AVE",107
"ALTON PLACE",4
"ALYSTNE AVENUE",3
"AMBASSADOR LN",2
"AMITY STREET",7
"AMSTERDAM",767
"AMSTERDAM  AVE",17
"AMSTERDAM AVE",3096
"AMSTERDAM AVE (N/B)",1289
"AMSTERDAM AVENUE",181
"AMSTERDAMN AVE",1
"AMSTERDM AVE",1
"ANDERSON AVE",447
"ANDRES",1
"ANDREWS AVE",223
"ANN ST",63
"ANTHONY AVE",230
"APOLLO ST",74
"APOLLO STREET",7
"AQUATIC CENTER",7
"AQUEDUCT AVE",126
"AQUEDUCT AVE EAST",4
"ARCHER",102
"ARCHER AVE EAST",2
"ARCHER STREET",46
"ARDEN",8
"ARDEN STREET",18
"ARGYLE RD",172
"ARGYLE ROAD",16
"ARLENE ST",16
"ARLINGTON AVE",205
"ARLINGTON PL",33
"ARNOW",51
"ARNOW AVE",136
"ARNOW AVENUE",31
"ARROW AVE",6
"ARTHUR AVE",139
"ARTHUR KILL RD",76
"ARTHUR KILL RD (E/B)",1409
"ARTHUR KILL RD (W/B)",3904
"ARUTHUR AVE",1
"ASCH LOOP",67
"ASH AVE",74
"ASHBY AVE",19
"ASHFORD ST",198
"ASKE PL.",3
"AST BLVD",36
"ASTOIRA BLVD",1
"ASTOR",12
"ASTOR AVE",92
"ASTOR PL",5
"ASTORIA BL",4
"ASTORIA BLVD",646
"ASTORIA BLVD (E/B) @",3469
"ASTORIA BLVD (W/B) @",6319
"ASTORIA BLVD S",31
"ASTORIA BLVD S (E/B)",11671
"ASTORIA BLVD SOUTH",8
"ATKINS AVE",69
"ATLANTIC",95
"ATLANTIC AV",85
"ATLANTIC AVE",2814
"ATLANTIC AVE (E/B) @",23486
"ATLANTIC AVE (W/B) @",18069
"ATLANTIC AVENUE",335
"ATLANTIC COMMONS",19
"ATTORNEY ST",59
"AUBURN PLACE",25
"AUD AVE",3
"AUDOBON AVE",21
"AUDREWS AVE",1
"AUDUBON",229
"AUDUBON AVE",886
"AUDUBON AVENUE",101
"AUSTIN PL",48
"AUSTIN PLACE",32
"AUSTIN ST",777
"AUSTIN STREET",149
"AUTUMN AVE",260
"AUTUMN LANE",1
"AUTUMN LN",2
"AV I",21
"AV J",19
"AVE",39
"AVE  M",4
"AVE A",328
"AVE B",252
"AVE C",849
"AVE D",995
"AVE F",63
"AVE H",488
"AVE I",590
"AVE J",946
"AVE K",835
"AVE L",689
"AVE M",842
"AVE N",762
"AVE O",191
"AVE OF AMERICAS",59
"AVE P",813
"AVE R",130
"AVE S",217
"AVE ST JOHN",99
"AVE T",198
"AVE U",2839
"AVE V",218
"AVE W",138
"AVE X",573
"AVE Y",188
"AVE Z",608
"AVENUE 87",1
"AVENUE B",91
"AVENUE C",370
"AVENUE D",234
"AVENUE H",61
"AVENUE I",98
"AVENUE J",137
"AVENUE K",87
"AVENUE L",165
"AVENUE M",191
"AVENUE N",147
"AVENUE P",80
"AVENUE S",126
"AVENUE T",48
"AVENUE U",350
"AVENUE W",39
"AVENUE X",104
"AVENUE Y",63
"AVENUE Z",162
"AVERY AV",2
"AVERY AVE",76
"AVON STREET",3
"Abbott St",13
"Aberdeen Rd",27
"Aberdeen St",185
"Abingdon Ave",48
"Abingdon Rd",510
"Academy Ave",50
"Academy Park Pl",4
"Academy St",584
"Ackerman St",20
"Ada Dr",96
"Adam C Powell Blvd",341
"Adam Clayton Powell",8421
"Adams Ave",48
"Adams Pl",90
"Adams St",973
"Adee Ave",660
"Adelphi St",1952
"Adler Pl",229
"Admiral Ave",145
"Adrienne Pl",2
"Aguilar Ave",63
"Ainslie St",1719
"Aitken Pl",327
"Akron St",30
"Alabama Ave",398
"Alameda Ave",71
"Alaska St",167
"Albany Ave",2524
"Albany Cres",536
"Albany St",947
"Albee Sq",801
"Albemarle Rd",1677
"Albemarle Ter",9
"Albert Ct",17
"Albert Rd",129
"Alberta Ave",32
"Albion Pl",53
"Alcott Pl",344
"Alderton St",460
"Aldus St",289
"Alexander Ave",534
"Allen St",8296
"Allendale Rd",13
"Allendale St",205
"Allerton Ave",5042
"Almeda Ave",350
"Alstyne Ave",540
"Alter Ave",177
"Alverson Ave",46
"Alvine Ave",2
"Amador St",59
"Amber St",139
"Amboy Ln",50
"Amboy Rd",282
"Amboy St",511
"Amersfort Pl",343
"Amethyst St",264
"Amherst Ave",15
"Amherst St",377
"Amity Pl",114
"Amity St",606
"Amory Ct",122
"Amstel Blvd",52
"Amsterdam Ave",51745
"Amsterdam Pl",11
"Anchorage Pl",139
"Anderson Ave",875
"Anderson Pl",3
"Anderson Rd",79
"Andrea Pl",35
"Andrews Ave",1858
"Andros Ave",64
"Angela Dr",37
"Ann St",2146
"Annadale Rd",61
"Annandale Ln",8
"Anthony Ave",1191
"Anthony J Griffin Pl",12
"Antin Pl",191
"Apollo St",329
"Applegate Ct",12
"Aqueduct Ave",1087
"Arcadia Pl",65
"Archer Ave",1033
"Archer St",513
"Arden Ave",107
"Arden St",383
"Ardmore Ave",27
"Ardsley Loop",320
"Argonne St",8
"Argyle Rd",1119
"Arion Pl",200
"Arion Road",13
"Arlene Ct",18
"Arlington Ave",1226
"Arlington Pl",179
"Arlington Terrace",157
"Arlo Rd",382
"Armstrong Ave",67
"Arnold Ave",149
"Arnow Ave",812
"Arnow Pl",45
"Arthur Ave",7971
"Arthur Kill Rd",140
"Arthur Street",31
"Arverne Blvd",227
"Ascan Ave",1226
"Asch Loop",473
"Ash",4
"Ash Ave",476
"Ash St",166
"Ashby Ave",32
"Ashford St",732
"Ashland Pl",3371
"Aske St",182
"Astor Ave",859
"Astor Pl",888
"Astoria Blvd",3629
"Astoria Lot #5",5
"Astoria Pk South",335
"Atkins Ave",564
"Atlantic Ave",21847
"Atlantic Commons",145
"Attorney St",278
"Auburndale Ln",45
"Audley St",267
"Audubon Ave",4639
"Augustina Ave",35
"Aurelia Ct",118
"Austin Pl",708
"Austin St",17901
"Autumn Ave",957
"Ava Pl",50
"Avenue A",11110
"Avenue B",3312
"Avenue C",4301
"Avenue D",3092
"Avenue F",444
"Avenue H",2126
"Avenue I",2176
"Avenue J",5330
"Avenue K",3052
"Avenue L",3236
"Avenue M",6747
"Avenue N",4931
"Avenue O",2826
"Avenue P",5523
"Avenue R",1187
"Avenue S",1864
"Avenue Saint John",318
"Avenue T",1777
"Avenue U",14667
"Avenue V",1423
"Avenue W",1002
"Avenue X",2856
"Avenue Y",1391
"Avenue Z",3159
"Avenue of the Americ",328
"Avery Ave",599
"Avon Pl",22
"Avon Rd",21
"Avon St",179
"B 102 ST",20
"B 115 ST",9
"B 116 ST",24
"B 14TH",8
"B 163 ST",9
"B 17 ST",23
"B 19 ST",18
"B 20 ST",34
"B 20 STREET",6
"B 26 ST",8
"B 32 ST",13
"B 51 ST",7
"B 56 PL",13
"B 56 ST",32
"B 57 ST",5
"B 58 ST",11
"B 59 ST",32
"B 62 ST",22
"B 63 ST",21
"B 65 ST",21
"B 66 ST",7
"B 81 ST",17
"B 84 ST",17
"B 9 ST",21
"B 90 ST",14
"B 90 STREET",9
"B 96 ST",20
"B 9TH",8
"B WAY",79
"BAILEY AVE",559
"BAILEY AVENUE",86
"BAILEY PLACE",6
"BAINBRIDG AVE",1
"BAINBRIDGE",136
"BAINBRIDGE AVE",501
"BAINBRIDGE ST",219
"BAINBRIDGE STREET",46
"BAISLEY",4
"BAISLEY BLVD",109
"BAISLEY BOULEVARD",7
"BALCOM AVE",58
"BALCOM AVENUE",8
"BALMIA AVE",1
"BALTIC ST",300
"BALTIC STREET",40
"BANE AVENUE",1
"BANK ST",69
"BANKER ST",52
"BANYER PLACE",6
"BARBEY ST",117
"BARCLAY",33
"BARCLAY  ST",1
"BARCLAY AVE",128
"BARCLAY ST",139
"BARES",1
"BARKER AVE",143
"BARKLEY AVE",17
"BARKLEY AVENUE",2
"BARNES",74
"BARNES AVE",305
"BARNETT AVE",14
"BARRETTO ST",111
"BARRETTO STREET",12
"BARROW ST",70
"BARRY ST",70
"BARTOW AVE",75
"BARTOW AVE (E/B) @ C",1137
"BARUCH DR",72
"BARUCH PL",11
"BASSETT AVE",28
"BASSFORD",4
"BATCHELDER AVE",7
"BATCHELDER ST",89
"BATH AVE",421
"BATH AVENUE",92
"BATH WOE",1
"BATHGATE AVE",304
"BATTERG PL",1
"BATTERY AVE",92
"BATTERY PARK",127
"BATTERY PARK PLAZA",19
"BATTERY PL",175
"BATTERY PLACE",107
"BAXTER AVE",517
"BAXTER AVENUE",13
"BAXTY AVE",1
"BAY",41
"BAY 10 STREET",6
"BAY 13 ST",17
"BAY 16",6
"BAY 16 ST",71
"BAY 17 ST",28
"BAY 17TH SREET",1
"BAY 17TH ST",17
"BAY 17TH STREET",36
"BAY 19TH ST",11
"BAY 22 STREET",41
"BAY 23",8
"BAY 26 ST",50
"BAY 28 STREET",3
"BAY 29",21
"BAY 29 ST",26
"BAY 29TH ST",9
"BAY 32 ST",31
"BAY 37TH ST",4
"BAY 44 STREET",3
"BAY 47 ST",11
"BAY 47 STREET",4
"BAY 7TH STREET",40
"BAY 8TH ST",13
"BAY AVE",113
"BAY CHESTER AVE",5
"BAY PARKWAY",242
"BAY PKWY",922
"BAY PKWY (E/B) @ STI",194
"BAY PKWY (S/B) @ 65T",1427
"BAY RIDGE",11
"BAY RIDGE AVE",306
"BAY RIDGE AVENUE",121
"BAY RIDGE PKWY",396
"BAY ST",195
"BAY STREET",61
"BAY TERRACE",4
"BAY20 ST",1
"BAYARD ST",114
"BAYCHESTER",35
"BAYCHESTER AV",7
"BAYCHESTER AVE",285
"BAYCHESTER AVENUE",52
"BAYFIELD AVE",15
"BAYRIDE AVENUE",1
"BAYRIDGE AVE",119
"BAYRIDGE PKWY",156
"BAYSIDE AVE",37
"BAYVIEW AVE",96
"BAYYERY PL",1
"BCD",26
"BCH 81 ST",2
"BEACH 102 ST",30
"BEACH 109 STREET",11
"BEACH 114TH ST",1
"BEACH 116 ST",17
"BEACH 116 STREET",16
"BEACH 116TH STREET",14
"BEACH 118 ST",24
"BEACH 123 ST",3
"BEACH 129 ST",6
"BEACH 13 ST",9
"BEACH 147 ST",10
"BEACH 15TH",1
"BEACH 16TH",2
"BEACH 17TH ST",11
"BEACH 19",3
"BEACH 19TH ST",13
"BEACH 19TH STREET",18
"BEACH 20 ST",140
"BEACH 20TH",8
"BEACH 20TH STREET",19
"BEACH 22 ST",40
"BEACH 22 STREET",16
"BEACH 25 ST",6
"BEACH 25TH STREET",4
"BEACH 26",1
"BEACH 27 ST",39
"BEACH 32 ST",12
"BEACH 40",11
"BEACH 40 ST",67
"BEACH 43 ST",18
"BEACH 44 ST",13
"BEACH 46TH ST",4
"BEACH 47 ST",17
"BEACH 54 ST",69
"BEACH 56 PLACE",28
"BEACH 58 ST",31
"BEACH 59TH ST",20
"BEACH 60 ST",11
"BEACH 60 STREET",5
"BEACH 62ND ST",44
"BEACH 63 ST",15
"BEACH 64 ST",17
"BEACH 65TH STREET",5
"BEACH 66TH ST",14
"BEACH 68 ST",24
"BEACH 72 ST",8
"BEACH 74 ST",20
"BEACH 74 STREET",22
"BEACH 77 ST",8
"BEACH 81 STREET",18
"BEACH 84 ST",25
"BEACH 87 STREET",1
"BEACH 88 STREET",2
"BEACH 91 STREET",13
"BEACH 94 ST",39
"BEACH 94 STREET",30
"BEACH 95 ST",63
"BEACH 95 STREET",36
"BEACH 96TH STREET",9
"BEACH 97 ST",44
"BEACH 98 ST",34
"BEACH 9TH ST",47
"BEACH 9TH STREET",33
"BEACH AVE",235
"BEACH CHANNEL DR",275
"BEACH CHANNEL DR (S/",1288
"BEACH CHANNEL DR (W/",10268
"BEACH CHANNEL DRIVE",251
"BEACH FRONT RD",29
"BEACH ST",63
"BEADEL ST",99
"BEAUMONT AVE",84
"BEAUMONT ST",15
"BEAVER RD",23
"BEAVER ST",67
"BECK ST",119
"BECK STREET",36
"BEDELL LN",14
"BEDFORD",107
"BEDFORD AV",94
"BEDFORD AVE",2432
"BEDFORD AVENUE",90
"BEDFORD PK BLVD",135
"BEDFORD PL",37
"BEDFORD ST",105
"BEEKMAN AVE",43
"BEEKMAN PLACE",44
"BEEKMAN ST",380
"BEIGEN ST",1
"BELL",3
"BELL BLVD",567
"BELL SLIP",6
"BELMONT AVE",607
"BELMONT AVENUE",58
"BELMONT LOT",483
"BELVIDERE ST",15
"BELVIDERE STREET",5
"BENHAM ST",79
"BENJAMIN",1
"BENNETT",32
"BENNETT AVE",213
"BENNETT AVENUE",34
"BENSON AVE",149
"BENSON AVENUE",23
"BENZIGER AVE",6
"BERGEN",96
"BERGEN AVE",64
"BERGEN ST",1465
"BERKELEY PL",185
"BERKELY PL",18
"BERKELY PLACE",3
"BERKELY ST",2
"BERRIMAN ST",138
"BERRIMAN STREET",49
"BERRY ST",263
"BETHEL LOOP",26
"BETTS AVE",9
"BETUTRO CT",4
"BEVERLEY RD",108
"BEVERLEY ROAD",11
"BEVERLY RD",266
"BEVERLY ROAD",40
"BIDWELL AVE",4
"BILLINGSLAY TERRACE",1
"BILLINGSLEY TERRACE",44
"BILLINGSLHEY  TERR",1
"BIRCH RD",38
"BIRCHALL AVE",19
"BIRCHARD AVE",4
"BIRMINGTON PKWY",7
"BIVONA ST",35
"BLACKROCK AVE",57
"BLACKSTONE AVE",28
"BLAISTED AVE",1
"BLAKE",16
"BLAKE AVE",522
"BLAKE AVENUE",40
"BLANIDA ST",1
"BLDG 50 JFKIA ARRIVA",2
"BLEECER ST",1
"BLEECKER",44
"BLEECKER ST",758
"BLEECKER STREET",72
"BLEEKER",8
"BLEEKER ST",68
"BLISS TERR",6
"BLONDELL AVE",45
"BLOOMINGDALE RD",16
"BMCE",1
"BODERUM PLACE",1
"BOEDEN AVE",3
"BOERUM",7
"BOERUM HULL",1
"BOERUM PL",203
"BOGART",32
"BOGART AV",4
"BOGART ST",61
"BOLLER AVE",65
"BOND ST",431
"BOND STREET",42
"BOODY ST",5
"BOOME AVENUE",8
"BOONE AVE",114
"BOONE AVENUE",85
"BOOTH AVE",4
"BOOTH MEMORIAL",24
"BOOTH MEMORIAL AVE",64
"BOOTH MEMORIAL AVE (",1286
"BOOTH ST",264
"BOOTH STREET",97
"BORADWAY",9
"BORDEN AVE",110
"BORDEN AVE (E/B) @ G",6473
"BORDEN AVENUE",11
"BOSTON RD",1257
"BOSTON RD (E/B) @ PE",938
"BOSTON ROAD",859
"BOTANICAL SQUARE",9
"BOUCK AV",1
"BOUNDARY AVE",4
"BOURUCH DR",1
"BOWERY",750
"BOWERY ST",64
"BOWNE ST",176
"BOWNE STREET",62
"BOYD",2
"BOYLAND ST",36
"BOYNTON AVE",341
"BOYTON AVE",20
"BPE",32
"BRADDOCK AVE",44
"BRADFORD",11
"BRADFORD ST",173
"BRADFORD STREET",18
"BRADHURST AVE",187
"BRADHURST AVENUE",28
"BRADY AVE",64
"BRANDT PL",6
"BRANTON ST",1
"BREVOORT PL",48
"BRIAR PL",8
"BRIDGE ST",160
"BRIGGS AVE",331
"BRIGHAM ST",27
"BRIGHTON",49
"BRIGHTON  2ND STREET",1
"BRIGHTON 1 STREET",81
"BRIGHTON 10 CT",33
"BRIGHTON 10 TERR",15
"BRIGHTON 11 ST",159
"BRIGHTON 11 STREET",8
"BRIGHTON 12 ST",31
"BRIGHTON 13 ST",85
"BRIGHTON 15 ST",43
"BRIGHTON 2 STREET",33
"BRIGHTON 2 STRET",1
"BRIGHTON 3 ST",74
"BRIGHTON 3 STREET",59
"BRIGHTON 4 AVE",1
"BRIGHTON 4 ROAD",9
"BRIGHTON 4 ST",70
"BRIGHTON 4 STREET",32
"BRIGHTON 4TH ST",14
"BRIGHTON 5",3
"BRIGHTON 5 ST",90
"BRIGHTON 5 STREET",63
"BRIGHTON 5TH",7
"BRIGHTON 5TH ST",8
"BRIGHTON 8 ST",110
"BRIGHTON 8 STREET",37
"BRIGHTON BEACH",198
"BRIGHTON BEACH 8 ST",1
"BRIGHTON BEACH AV",185
"BRIGHTON BEACH AVE",2381
"BRIGHTON BEACH AVENU",32
"BRIGHTWATER CT",56
"BRISTOL ST",231
"BRISTOW STREET",21
"BRITTON AVE",31
"BROAD",59
"BROAD ST",642
"BROADWAY",17776
"BROADWAY  AVE",11
"BROADWAY (S/B) @ SHE",3055
"BROADWAY AV",8
"BROADWAY AVBE",1
"BROADWAY AVE",1187
"BROADWAY REAR",18
"BRONX BLVD",445
"BRONX BOULEVARD",216
"BRONX PARK",14
"BRONX PARK E",72
"BRONX PARK EAST",244
"BRONX PARK S",19
"BRONX PARK SOUTH",138
"BRONX RIVER",23
"BRONX RIVER AVE",541
"BRONX RIVER AVENUE",24
"BRONX RIVER PKWY",5
"BRONX RIVER PKWY OFF",3947
"BRONXDALE",102
"BRONXDALE AV",1
"BRONXDALE AVE",318
"BRONXDALE AVE (W/B)",1258
"BRONXRIVER AVE",15
"BRONXWOOD",30
"BRONXWOOD AVE",212
"BRONXWOOD AVENUE",74
"BROOK",8
"BROOK AV",9
"BROOK AVE",738
"BROOK AVENUE",132
"BROOKDALE PLAZA",47
"BROOKLYN AVE",708
"BROOKLYN BRIDGE PARK",181
"BROOKLYN BRIDGE PK",39
"BROOKVILLE BLVD",65
"BROOME ST",289
"BROOME STREET",17
"BROWN",4
"BROWN ST",25
"BRUCE POINT",1
"BRUCKNER BLVD",878
"BRUCKNER BLVD (E/B)",4871
"BRUCKNER BLVD (W/B)",375
"BRUNER AVE",133
"BRUNNER AVE",4
"BRYAN AVE",5
"BRYANT AVE",672
"BRYANT AVENUE",85
"BRYANT PARK",95
"BRYANT ST",16
"BUCHANAN PLACE",22
"BUFFALO AVE",190
"BUHRE AVE",140
"BULLARD A VE",1
"BURCHELL",1
"BURDENT CRESCENT",1
"BURKE AVE",133
"BURKE AVENUE",131
"BURNET PL",20
"BURNET PLACE",14
"BURNMAN ST",1
"BURNS ST",47
"BURNS STREET",10
"BURNSIDE AVE",24
"BUSHWICK",53
"BUSHWICK AVE",404
"BUSHWICK PLACE",5
"BUTLER AVE",16
"BUTLER ST",221
"BUTLER STREET",28
"BWAY",634
"BWERY",1
"BX PARK E",2
"BX PARK EAST",8
"BX RIVER AVE",144
"BYRD STREET",6
"Babbage St",233
"Bache Ave",32
"Baden Pl",37
"Bagley Ave",14
"Bailey Ave",1837
"Bailey Pl",238
"Bainbridge Ave",9253
"Bainbridge St",1312
"Baisley Ave",78
"Baisley Blvd",754
"Baker Ave",224
"Balcom Ave",431
"Baltic St",1492
"Bank St",935
"Banker St",439
"Banner 3rd Ter",59
"Banner Ave",109
"Barbara St",26
"Barberry Ct",7
"Barbey St",718
"Barclay Ave",2684
"Barclay St",4620
"Bard Ave",3054
"Bardwell Ave",19
"Barker Ave",1332
"Barker St",142
"Barkley Ave",68
"Barlow Ave",72
"Barlow Dr",4
"Barnes Ave",3520
"Barnett Ave",610
"Barnwell Ave",56
"Barretto St",517
"Barrow St",820
"Barry St",228
"Bartholdi St",169
"Bartlett St",315
"Barton Ave",71
"Bartow Ave",290
"Baruch Dr",340
"Baruch Pl",82
"Bascom Ave",49
"Bassett Ave",294
"Bassford Ave",382
"Batchelder St",742
"Bath Ave",1790
"Bathgate Ave",1535
"Battery Pl",1655
"Baughman Pl",253
"Baxter Ave",4882
"Baxter St",1403
"Bay 10th St",90
"Bay 11th St",109
"Bay 13th St",211
"Bay 14th St",270
"Bay 16th St",375
"Bay 17th St",300
"Bay 19th St",816
"Bay 20th St",260
"Bay 22nd St",200
"Bay 23rd St",353
"Bay 25th St",458
"Bay 26th St",264
"Bay 28th St",426
"Bay 29th St",544
"Bay 31st St",483
"Bay 32nd St",343
"Bay 34th St",200
"Bay 35th St",314
"Bay 37th St",281
"Bay 38th St",109
"Bay 40th St",180
"Bay 41st St",114
"Bay 43rd St",170
"Bay 44th St",118
"Bay 46th St",94
"Bay 47th St",62
"Bay 49th St",119
"Bay 50th St",122
"Bay 53rd St",7
"Bay 7th St",83
"Bay 8th St",109
"Bay Ave",535
"Bay Ct",62
"Bay Pky",3658
"Bay Ridge Ave",3377
"Bay Ridge Pky",2084
"Bay Ridge Pl",162
"Bay St",3488
"Bay Ter",45
"Bayard St",1126
"Baychester Ave",2561
"Bayport Pl",66
"Bayside Ave",179
"Bayside Lot",1956
"Bayview Ave",267
"Bayview Pl",44
"Bayview Ter",10
"Beach 100th St",109
"Beach 102nd St",224
"Beach 108th St",197
"Beach 109th St",109
"Beach 111th St",42
"Beach 113th St",52
"Beach 114th St",101
"Beach 116th St",3186
"Beach 117th St",155
"Beach 118th St",146
"Beach 119th St",89
"Beach 11th St",19
"Beach 120th St",139
"Beach 121st St",83
"Beach 123rd St",131
"Beach 124th St",105
"Beach 126th St",46
"Beach 128th St",68
"Beach 129th St",1296
"Beach 12th St",88
"Beach 130th St",67
"Beach 133rd St",43
"Beach 135th St",85
"Beach 136th St",53
"Beach 137th St",44
"Beach 138th St",48
"Beach 139th St",37
"Beach 13th St",106
"Beach 140th St",32
"Beach 141st St",38
"Beach 142nd St",15
"Beach 145th St",23
"Beach 148th St",5
"Beach 14th St",95
"Beach 15th St",55
"Beach 16th St",37
"Beach 17th St",265
"Beach 18th St",5
"Beach 19th St",465
"Beach 20th St",857
"Beach 213th St",3
"Beach 21st St",202
"Beach 22nd St",128
"Beach 25th St",137
"Beach 26th St",46
"Beach 27th St",247
"Beach 28th St",79
"Beach 29th St",115
"Beach 30th St",86
"Beach 32nd St",96
"Beach 36th St",46
"Beach 38th St",75
"Beach 40th St",162
"Beach 43rd St",122
"Beach 46th St",24
"Beach 47th St",56
"Beach 4th St",14
"Beach 50th St",22
"Beach 51st St",206
"Beach 53rd St",27
"Beach 54th St",301
"Beach 56th Pl",126
"Beach 56th St",141
"Beach 57th St",159
"Beach 58th St",124
"Beach 59th St",188
"Beach 62nd St",45
"Beach 63rd St",89
"Beach 64th St",33
"Beach 65th St",54
"Beach 66th St",92
"Beach 67th St",60
"Beach 68th St",47
"Beach 69th St",62
"Beach 6th St",115
"Beach 72nd St",32
"Beach 77th St",84
"Beach 79th St",161
"Beach 81st St",178
"Beach 84th St",218
"Beach 86th St",30
"Beach 88th St",32
"Beach 8th St",83
"Beach 90th St",98
"Beach 91st St",141
"Beach 92nd St",126
"Beach 93rd St",21
"Beach 94th St",123
"Beach 95th St",132
"Beach 96th St",110
"Beach 97th St",172
"Beach 99th St",85
"Beach 9th St",304
"Beach Ave",1565
"Beach Channel Dr",1300
"Beach St",700
"Beadel St",105
"Beak St",33
"Beard St",55
"Beaumont Ave",440
"Beaumont St",238
"Beaver Rd",219
"Beaver St",4251
"Beck St",781
"Bedell Ave",57
"Bedell St",796
"Bedford Ave",14096
"Bedford Park Blvd",3213
"Bedford St",517
"Beech Ave",651
"Beechwood Ave",65
"Beechwood Pl",68
"Beekman Ave",91
"Beekman Pl",115
"Beekman St",3024
"Bell Blvd",10504
"Bellaire Pl",28
"Bellamy Loop",452
"Bellhaven Pl",11
"Belmont Ave",3372
"Belmont Lot",1838
"Belmont Pl",248
"Belmont St",77
"Belvidere St",138
"Bement Ave",221
"Benchley Pl",345
"Benedict Ave",1036
"Benham St",304
"Bennett Ave",1029
"Benson Ave",906
"Benson Pl",187
"Benson St",503
"Bentley Rd",11
"Benziger Ave",175
"Bergen Ave",1159
"Bergen Ct",22
"Bergen St",7671
"Berkeley Pl",1124
"Berrian Blvd",53
"Berriman St",460
"Berry St",3580
"Bertha Pl",45
"Bessemer St",55
"Bessemund Ave",33
"Bethel Loop",352
"Bethune St",286
"Betts Ave",5
"Beverley Rd",1844
"Beverly Rd",506
"Bijou Ave",35
"Billings Pl",110
"Billingsley Ter",115
"Billiou St",12
"Birch Rd",66
"Birchall Ave",71
"Bismark Ave",34
"Bivona St",60
"Blackford Ave",32
"Blackrock Ave",424
"Blackstone Ave",143
"Blake Ave",1105
"Bleecker St",9289
"Blondell Ave",773
"Bloomingdale Rd",82
"Blossom Ave",410
"Boardwalk",12
"Bodine St",51
"Boelsen Cres",28
"Boerum Pl",1135
"Boerum St",1151
"Bogardus Pl",160
"Bogart Ave",765
"Bogart St",517
"Boller Ave",333
"Bolton Ave",423
"Bolton St",257
"Bond St",3374
"Bonner Pl",69
"Boone Ave",478
"Booth Memorial Ave",1217
"Booth St",1534
"Borden Ave",4313
"Borinquen Place",40
"Borough Pl",216
"Boscobel Pl",19
"Boston Rd",4417
"Botanical Sq",56
"Bouck Ave",308
"Bowen St",132
"Bower Ct",16
"Bowery",11663
"Bowling Green Pl",57
"Bowne St",1788
"Box St",476
"Boylan St",4
"Boynton Ave",1490
"Brabant St",91
"Bradford Ave",75
"Bradford St",625
"Bradhurst Ave",1234
"Bradley Ave",134
"Brady Ave",518
"Bragg St",343
"Braisted Ave",86
"Brandt Pl",95
"Brevoort Pl",143
"Brevoort St",252
"Briar Pl",80
"Bridge Plaza Ct",41
"Bridge St",4530
"Bridgetown St",43
"Briggs Ave",1552
"Brigham St",171
"Brighton 10th Ct",53
"Brighton 10th St",193
